RecNum	DateTime	KAUST_LT_Tank11-F36.5A
1405	07/31/19 03:00:00 PM	35.542
1406	07/31/19 03:05:00 PM	35.542
1407	07/31/19 03:10:00 PM	35.542
1408	07/31/19 03:15:00 PM	35.542
1409	07/31/19 03:20:00 PM	35.649
1410	07/31/19 03:25:00 PM	35.649
1411	07/31/19 03:30:00 PM	35.649
1412	07/31/19 03:35:00 PM	35.649
1413	07/31/19 03:40:00 PM	35.649
1414	07/31/19 03:45:00 PM	35.649
1415	07/31/19 03:50:00 PM	35.649
1416	07/31/19 03:55:00 PM	35.649
1417	07/31/19 04:00:00 PM	35.649
1418	07/31/19 04:05:00 PM	35.649
1419	07/31/19 04:10:00 PM	35.649
1420	07/31/19 04:15:00 PM	35.649
1421	07/31/19 04:20:00 PM	35.649
1422	07/31/19 04:25:00 PM	35.756
1423	07/31/19 04:30:00 PM	35.756
1424	07/31/19 04:35:00 PM	35.649
1425	07/31/19 04:40:00 PM	35.756
1426	07/31/19 04:45:00 PM	35.756
1427	07/31/19 04:50:00 PM	35.649
1428	07/31/19 04:55:00 PM	35.756
1429	07/31/19 05:00:00 PM	35.756
1430	07/31/19 05:05:00 PM	35.649
1431	07/31/19 05:10:00 PM	35.649
1432	07/31/19 05:15:00 PM	35.756
1433	07/31/19 05:20:00 PM	35.756
1434	07/31/19 05:25:00 PM	35.756
1435	07/31/19 05:30:00 PM	35.756
1436	07/31/19 05:35:00 PM	35.756
1437	07/31/19 05:40:00 PM	35.756
1438	07/31/19 05:45:00 PM	35.756
1439	07/31/19 05:50:00 PM	35.756
1440	07/31/19 05:55:00 PM	35.756
1441	07/31/19 06:00:00 PM	35.756
1442	07/31/19 06:05:00 PM	35.756
1443	07/31/19 06:10:00 PM	35.756
1444	07/31/19 06:15:00 PM	35.756
1445	07/31/19 06:20:00 PM	35.756
1446	07/31/19 06:25:00 PM	35.756
1447	07/31/19 06:30:00 PM	35.864
1448	07/31/19 06:35:00 PM	35.864
1449	07/31/19 06:40:00 PM	35.864
1450	07/31/19 06:45:00 PM	35.864
1451	07/31/19 06:50:00 PM	35.864
1452	07/31/19 06:55:00 PM	35.864
1453	07/31/19 07:00:00 PM	35.864
1454	07/31/19 07:05:00 PM	35.864
1455	07/31/19 07:10:00 PM	35.756
1456	07/31/19 07:15:00 PM	35.756
1457	07/31/19 07:20:00 PM	35.864
1458	07/31/19 07:25:00 PM	35.864
1459	07/31/19 07:30:00 PM	35.864
1460	07/31/19 07:35:00 PM	35.864
1461	07/31/19 07:40:00 PM	35.864
1462	07/31/19 07:45:00 PM	35.864
1463	07/31/19 07:50:00 PM	35.864
1464	07/31/19 07:55:00 PM	35.864
1465	07/31/19 08:00:00 PM	35.864
1466	07/31/19 08:05:00 PM	35.864
1467	07/31/19 08:10:00 PM	35.756
1468	07/31/19 08:15:00 PM	35.756
1469	07/31/19 08:20:00 PM	35.756
1470	07/31/19 08:25:00 PM	35.756
1471	07/31/19 08:30:00 PM	35.756
1472	07/31/19 08:35:00 PM	35.756
1473	07/31/19 08:40:00 PM	35.756
1474	07/31/19 08:45:00 PM	35.756
1475	07/31/19 08:50:00 PM	35.756
1476	07/31/19 08:55:00 PM	35.756
1477	07/31/19 09:00:00 PM	35.756
1478	07/31/19 09:05:00 PM	35.756
1479	07/31/19 09:10:00 PM	35.864
1480	07/31/19 09:15:00 PM	35.864
1481	07/31/19 09:20:00 PM	35.864
1482	07/31/19 09:25:00 PM	35.864
1483	07/31/19 09:30:00 PM	35.864
1484	07/31/19 09:35:00 PM	35.864
1485	07/31/19 09:40:00 PM	35.864
1486	07/31/19 09:45:00 PM	35.864
1487	07/31/19 09:50:00 PM	35.864
1488	07/31/19 09:55:00 PM	35.971
1489	07/31/19 10:00:00 PM	35.971
1490	07/31/19 10:05:00 PM	35.971
1491	07/31/19 10:10:00 PM	35.971
1492	07/31/19 10:15:00 PM	35.971
1493	07/31/19 10:20:00 PM	35.971
1494	07/31/19 10:25:00 PM	36.079
1495	07/31/19 10:30:00 PM	36.079
1496	07/31/19 10:35:00 PM	36.079
1497	07/31/19 10:40:00 PM	36.079
1498	07/31/19 10:45:00 PM	36.079
1499	07/31/19 10:50:00 PM	36.079
1500	07/31/19 10:55:00 PM	36.079
1501	07/31/19 11:00:00 PM	36.079
1502	07/31/19 11:05:00 PM	36.079
1503	07/31/19 11:10:00 PM	36.079
1504	07/31/19 11:15:00 PM	36.079
1505	07/31/19 11:20:00 PM	36.079
1506	07/31/19 11:25:00 PM	36.079
1507	07/31/19 11:30:00 PM	36.079
1508	07/31/19 11:35:00 PM	36.079
1509	07/31/19 11:40:00 PM	36.187
1510	07/31/19 11:45:00 PM	36.187
1511	07/31/19 11:50:00 PM	36.079
1512	07/31/19 11:55:00 PM	36.187
1513	08/01/19 12:00:00 AM	36.187
1514	08/01/19 12:05:00 AM	36.079
1515	08/01/19 12:10:00 AM	36.079
1516	08/01/19 12:15:00 AM	36.187
1517	08/01/19 12:20:00 AM	36.187
1518	08/01/19 12:25:00 AM	36.187
1519	08/01/19 12:30:00 AM	36.079
1520	08/01/19 12:35:00 AM	36.187
1521	08/01/19 12:40:00 AM	36.187
1522	08/01/19 12:45:00 AM	36.187
1523	08/01/19 12:50:00 AM	36.187
1524	08/01/19 12:55:00 AM	36.187
1525	08/01/19 01:00:00 AM	36.187
1526	08/01/19 01:05:00 AM	36.187
1527	08/01/19 01:10:00 AM	36.187
1528	08/01/19 01:15:00 AM	36.187
1529	08/01/19 01:20:00 AM	36.187
1530	08/01/19 01:25:00 AM	36.187
1531	08/01/19 01:30:00 AM	36.187
1532	08/01/19 01:35:00 AM	36.187
1533	08/01/19 01:40:00 AM	36.187
1534	08/01/19 01:45:00 AM	36.295
1535	08/01/19 01:50:00 AM	36.295
1536	08/01/19 01:55:00 AM	36.295
1537	08/01/19 02:00:00 AM	36.295
1538	08/01/19 02:05:00 AM	36.295
1539	08/01/19 02:10:00 AM	36.295
1540	08/01/19 02:15:00 AM	36.295
1541	08/01/19 02:20:00 AM	36.295
1542	08/01/19 02:25:00 AM	36.295
1543	08/01/19 02:30:00 AM	36.295
1544	08/01/19 02:35:00 AM	36.295
1545	08/01/19 02:40:00 AM	36.295
1546	08/01/19 02:45:00 AM	36.295
1547	08/01/19 02:50:00 AM	36.295
1548	08/01/19 02:55:00 AM	36.295
1549	08/01/19 03:00:00 AM	36.295
1550	08/01/19 03:05:00 AM	36.295
1551	08/01/19 03:10:00 AM	36.295
1552	08/01/19 03:15:00 AM	36.295
1553	08/01/19 03:20:00 AM	36.295
1554	08/01/19 03:25:00 AM	36.295
1555	08/01/19 03:30:00 AM	36.295
1556	08/01/19 03:35:00 AM	36.295
1557	08/01/19 03:40:00 AM	36.295
1558	08/01/19 03:45:00 AM	36.295
1559	08/01/19 03:50:00 AM	36.295
1560	08/01/19 03:55:00 AM	36.295
1561	08/01/19 04:00:00 AM	36.403
1562	08/01/19 04:05:00 AM	36.403
1563	08/01/19 04:10:00 AM	36.403
1564	08/01/19 04:15:00 AM	36.403
1565	08/01/19 04:20:00 AM	36.403
1566	08/01/19 04:25:00 AM	36.403
1567	08/01/19 04:30:00 AM	36.403
1568	08/01/19 04:35:00 AM	36.403
1569	08/01/19 04:40:00 AM	36.403
1570	08/01/19 04:45:00 AM	36.403
1571	08/01/19 04:50:00 AM	36.403
1572	08/01/19 04:55:00 AM	36.403
1573	08/01/19 05:00:00 AM	36.403
1574	08/01/19 05:05:00 AM	36.403
1575	08/01/19 05:10:00 AM	36.403
1576	08/01/19 05:15:00 AM	36.403
1577	08/01/19 05:20:00 AM	36.403
1578	08/01/19 05:25:00 AM	36.403
1579	08/01/19 05:30:00 AM	36.403
1580	08/01/19 05:35:00 AM	36.511
1581	08/01/19 05:40:00 AM	36.511
1582	08/01/19 05:45:00 AM	36.511
1583	08/01/19 05:50:00 AM	36.511
1584	08/01/19 05:55:00 AM	36.511
1585	08/01/19 06:00:00 AM	36.403
1586	08/01/19 06:05:00 AM	36.403
1587	08/01/19 06:10:00 AM	36.403
1588	08/01/19 06:15:00 AM	36.511
1589	08/01/19 06:20:00 AM	36.511
1590	08/01/19 06:25:00 AM	36.511
1591	08/01/19 06:30:00 AM	36.511
1592	08/01/19 06:35:00 AM	36.511
1593	08/01/19 06:40:00 AM	36.511
1594	08/01/19 06:45:00 AM	36.511
1595	08/01/19 06:50:00 AM	36.511
1596	08/01/19 06:55:00 AM	36.511
1597	08/01/19 07:00:00 AM	36.511
1598	08/01/19 07:05:00 AM	36.511
1599	08/01/19 07:10:00 AM	36.511
1600	08/01/19 07:15:00 AM	36.511
1601	08/01/19 07:20:00 AM	36.511
1602	08/01/19 07:25:00 AM	36.511
1603	08/01/19 07:30:00 AM	36.511
1604	08/01/19 07:35:00 AM	36.511
1605	08/01/19 07:40:00 AM	36.511
1606	08/01/19 07:45:00 AM	36.511
1607	08/01/19 07:50:00 AM	36.511
1608	08/01/19 07:55:00 AM	36.511
1609	08/01/19 08:00:00 AM	36.511
1610	08/01/19 08:05:00 AM	36.511
1611	08/01/19 08:10:00 AM	36.511
1612	08/01/19 08:15:00 AM	36.511
1613	08/01/19 08:20:00 AM	36.620
1614	08/01/19 08:25:00 AM	36.620
1615	08/01/19 08:30:00 AM	36.620
1616	08/01/19 08:35:00 AM	36.620
1617	08/01/19 08:40:00 AM	36.620
1618	08/01/19 08:45:00 AM	36.620
1619	08/01/19 08:50:00 AM	36.728
1620	08/01/19 08:55:00 AM	36.728
1621	08/01/19 09:00:00 AM	36.620
1622	08/01/19 09:05:00 AM	36.620
1623	08/01/19 09:10:00 AM	36.620
1624	08/01/19 09:15:00 AM	36.620
1625	08/01/19 09:20:00 AM	36.620
1626	08/01/19 09:25:00 AM	36.620
1627	08/01/19 09:30:00 AM	36.620
1628	08/01/19 09:35:00 AM	36.620
1629	08/01/19 09:40:00 AM	36.620
1630	08/01/19 09:45:00 AM	36.620
1631	08/01/19 09:50:00 AM	36.620
1632	08/01/19 09:55:00 AM	36.620
1633	08/01/19 10:00:00 AM	36.728
1634	08/01/19 10:05:00 AM	36.728
1635	08/01/19 10:10:00 AM	36.728
1636	08/01/19 10:15:00 AM	36.728
1637	08/01/19 10:20:00 AM	36.728
1638	08/01/19 10:25:00 AM	36.728
1639	08/01/19 10:30:00 AM	36.728
1640	08/01/19 10:35:00 AM	36.728
1641	08/01/19 10:40:00 AM	36.728
1642	08/01/19 10:45:00 AM	36.728
1643	08/01/19 10:50:00 AM	36.728
1644	08/01/19 10:55:00 AM	36.728
1645	08/01/19 11:00:00 AM	36.728
1646	08/01/19 11:05:00 AM	36.728
1647	08/01/19 11:10:00 AM	36.728
1648	08/01/19 11:15:00 AM	36.837
1649	08/01/19 11:20:00 AM	36.837
1650	08/01/19 11:25:00 AM	36.837
1651	08/01/19 11:30:00 AM	36.837
1652	08/01/19 11:35:00 AM	36.837
1653	08/01/19 11:40:00 AM	36.837
1654	08/01/19 11:45:00 AM	36.728
1655	08/01/19 11:50:00 AM	36.728
1656	08/01/19 11:55:00 AM	36.728
1657	08/01/19 12:00:00 PM	36.728
1658	08/01/19 12:05:00 PM	36.728
1659	08/01/19 12:10:00 PM	36.728
1660	08/01/19 12:15:00 PM	36.728
1661	08/01/19 12:20:00 PM	36.837
1662	08/01/19 12:25:00 PM	36.728
1663	08/01/19 12:30:00 PM	36.728
1664	08/01/19 12:35:00 PM	36.728
1665	08/01/19 12:40:00 PM	36.728
1666	08/01/19 12:45:00 PM	36.728
1667	08/01/19 12:50:00 PM	36.728
1668	08/01/19 12:55:00 PM	36.728
1669	08/01/19 01:00:00 PM	36.728
1670	08/01/19 01:05:00 PM	36.728
1671	08/01/19 01:10:00 PM	36.728
1672	08/01/19 01:15:00 PM	36.837
1673	08/01/19 01:20:00 PM	36.837
1674	08/01/19 01:25:00 PM	36.837
1675	08/01/19 01:30:00 PM	36.837
1676	08/01/19 01:35:00 PM	36.837
1677	08/01/19 01:40:00 PM	36.837
1678	08/01/19 01:45:00 PM	36.837
1679	08/01/19 01:50:00 PM	36.837
1680	08/01/19 01:55:00 PM	36.837
1681	08/01/19 02:00:00 PM	36.837
1682	08/01/19 02:05:00 PM	36.837
1683	08/01/19 02:10:00 PM	36.837
1684	08/01/19 02:15:00 PM	36.620
1685	08/01/19 02:20:00 PM	36.620
1686	08/01/19 02:25:00 PM	36.620
1687	08/01/19 02:30:00 PM	36.728
1688	08/01/19 02:35:00 PM	36.728
1689	08/01/19 02:40:00 PM	36.837
1690	08/01/19 02:45:00 PM	36.837
1691	08/01/19 02:50:00 PM	36.837
1692	08/01/19 02:55:00 PM	36.837
1693	08/01/19 03:00:00 PM	36.837
1694	08/01/19 03:05:00 PM	36.837
1695	08/01/19 03:10:00 PM	36.837
1696	08/01/19 03:15:00 PM	36.837
1697	08/01/19 03:20:00 PM	36.837
1698	08/01/19 03:25:00 PM	36.837
1699	08/01/19 03:30:00 PM	36.837
1700	08/01/19 03:35:00 PM	36.837
1701	08/01/19 03:40:00 PM	36.837
1702	08/01/19 03:45:00 PM	36.837
1703	08/01/19 03:50:00 PM	36.837
1704	08/01/19 03:55:00 PM	36.837
1705	08/01/19 04:00:00 PM	36.837
1706	08/01/19 04:05:00 PM	36.837
1707	08/01/19 04:10:00 PM	36.837
1708	08/01/19 04:15:00 PM	36.837
1709	08/01/19 04:20:00 PM	36.837
1710	08/01/19 04:25:00 PM	36.837
1711	08/01/19 04:30:00 PM	36.837
1712	08/01/19 04:35:00 PM	36.837
1713	08/01/19 04:40:00 PM	36.837
1714	08/01/19 04:45:00 PM	36.837
1715	08/01/19 04:50:00 PM	36.837
1716	08/01/19 04:55:00 PM	36.837
1717	08/01/19 05:00:00 PM	36.837
1718	08/01/19 05:05:00 PM	36.837
1719	08/01/19 05:10:00 PM	36.837
1720	08/01/19 05:15:00 PM	36.837
1721	08/01/19 05:20:00 PM	36.837
1722	08/01/19 05:25:00 PM	36.837
1723	08/01/19 05:30:00 PM	36.837
1724	08/01/19 05:35:00 PM	36.837
1725	08/01/19 05:40:00 PM	36.837
1726	08/01/19 05:45:00 PM	36.837
1727	08/01/19 05:50:00 PM	36.837
1728	08/01/19 05:55:00 PM	36.837
1729	08/01/19 06:00:00 PM	36.837
1730	08/01/19 06:05:00 PM	36.837
1731	08/01/19 06:10:00 PM	36.837
1732	08/01/19 06:15:00 PM	36.837
1733	08/01/19 06:20:00 PM	36.837
1734	08/01/19 06:25:00 PM	36.837
1735	08/01/19 06:30:00 PM	36.837
1736	08/01/19 06:35:00 PM	36.837
1737	08/01/19 06:40:00 PM	36.837
1738	08/01/19 06:45:00 PM	36.837
1739	08/01/19 06:50:00 PM	36.837
1740	08/01/19 06:55:00 PM	36.837
1741	08/01/19 07:00:00 PM	36.837
1742	08/01/19 07:05:00 PM	36.837
1743	08/01/19 07:10:00 PM	36.837
1744	08/01/19 07:15:00 PM	36.728
1745	08/01/19 07:20:00 PM	36.837
1746	08/01/19 07:25:00 PM	36.837
1747	08/01/19 07:30:00 PM	36.728
1748	08/01/19 07:35:00 PM	36.837
1749	08/01/19 07:40:00 PM	36.837
1750	08/01/19 07:45:00 PM	36.837
1751	08/01/19 07:50:00 PM	36.837
1752	08/01/19 07:55:00 PM	36.837
1753	08/01/19 08:00:00 PM	36.837
1754	08/01/19 08:05:00 PM	36.837
1755	08/01/19 08:10:00 PM	36.837
1756	08/01/19 08:15:00 PM	36.837
1757	08/01/19 08:20:00 PM	36.837
1758	08/01/19 08:25:00 PM	36.837
1759	08/01/19 08:30:00 PM	36.837
1760	08/01/19 08:35:00 PM	36.837
1761	08/01/19 08:40:00 PM	36.837
1762	08/01/19 08:45:00 PM	36.837
1763	08/01/19 08:50:00 PM	36.837
1764	08/01/19 08:55:00 PM	36.837
1765	08/01/19 09:00:00 PM	36.837
1766	08/01/19 09:05:00 PM	36.837
1767	08/01/19 09:10:00 PM	36.837
1768	08/01/19 09:15:00 PM	36.837
1769	08/01/19 09:20:00 PM	36.837
1770	08/01/19 09:25:00 PM	36.837
1771	08/01/19 09:30:00 PM	36.837
1772	08/01/19 09:35:00 PM	36.837
1773	08/01/19 09:40:00 PM	36.837
1774	08/01/19 09:45:00 PM	36.837
1775	08/01/19 09:50:00 PM	36.837
1776	08/01/19 09:55:00 PM	36.837
1777	08/01/19 10:00:00 PM	36.837
1778	08/01/19 10:05:00 PM	36.837
1779	08/01/19 10:10:00 PM	36.837
1780	08/01/19 10:15:00 PM	36.837
1781	08/01/19 10:20:00 PM	36.837
1782	08/01/19 10:25:00 PM	36.837
1783	08/01/19 10:30:00 PM	36.837
1784	08/01/19 10:35:00 PM	36.837
1785	08/01/19 10:40:00 PM	36.837
1786	08/01/19 10:45:00 PM	36.837
1787	08/01/19 10:50:00 PM	36.837
1788	08/01/19 10:55:00 PM	36.837
1789	08/01/19 11:00:00 PM	36.837
1790	08/01/19 11:05:00 PM	36.837
1791	08/01/19 11:10:00 PM	36.837
1792	08/01/19 11:15:00 PM	36.837
1793	08/01/19 11:20:00 PM	36.837
1794	08/01/19 11:25:00 PM	36.837
1795	08/01/19 11:30:00 PM	36.837
1796	08/01/19 11:35:00 PM	36.837
1797	08/01/19 11:40:00 PM	36.837
1798	08/01/19 11:45:00 PM	36.837
1799	08/01/19 11:50:00 PM	36.837
1800	08/01/19 11:55:00 PM	36.837
1801	08/02/19 12:00:00 AM	36.837
1802	08/02/19 12:05:00 AM	36.837
1803	08/02/19 12:10:00 AM	36.837
1804	08/02/19 12:15:00 AM	36.837
1805	08/02/19 12:20:00 AM	36.837
1806	08/02/19 12:25:00 AM	36.837
1807	08/02/19 12:30:00 AM	36.837
1808	08/02/19 12:35:00 AM	36.837
1809	08/02/19 12:40:00 AM	36.837
1810	08/02/19 12:45:00 AM	36.837
1811	08/02/19 12:50:00 AM	36.837
1812	08/02/19 12:55:00 AM	36.837
1813	08/02/19 01:00:00 AM	36.837
1814	08/02/19 01:05:00 AM	36.837
1815	08/02/19 01:10:00 AM	36.837
1816	08/02/19 01:15:00 AM	36.837
1817	08/02/19 01:20:00 AM	36.837
1818	08/02/19 01:25:00 AM	36.837
1819	08/02/19 01:30:00 AM	36.837
1820	08/02/19 01:35:00 AM	36.837
1821	08/02/19 01:40:00 AM	36.837
1822	08/02/19 01:45:00 AM	36.837
1823	08/02/19 01:50:00 AM	36.837
1824	08/02/19 01:55:00 AM	36.837
1825	08/02/19 02:00:00 AM	36.837
1826	08/02/19 02:05:00 AM	36.837
1827	08/02/19 02:10:00 AM	36.837
1828	08/02/19 02:15:00 AM	36.837
1829	08/02/19 02:20:00 AM	36.837
1830	08/02/19 02:25:00 AM	36.837
1831	08/02/19 02:30:00 AM	36.837
1832	08/02/19 02:35:00 AM	36.837
1833	08/02/19 02:40:00 AM	36.837
1834	08/02/19 02:45:00 AM	36.837
1835	08/02/19 02:50:00 AM	36.837
1836	08/02/19 02:55:00 AM	36.837
1837	08/02/19 03:00:00 AM	36.837
1838	08/02/19 03:05:00 AM	36.837
1839	08/02/19 03:10:00 AM	36.837
1840	08/02/19 03:15:00 AM	36.837
1841	08/02/19 03:20:00 AM	36.837
1842	08/02/19 03:25:00 AM	36.837
1843	08/02/19 03:30:00 AM	36.837
1844	08/02/19 03:35:00 AM	36.837
1845	08/02/19 03:40:00 AM	36.837
1846	08/02/19 03:45:00 AM	36.837
1847	08/02/19 03:50:00 AM	36.837
1848	08/02/19 03:55:00 AM	36.837
1849	08/02/19 04:00:00 AM	36.837
1850	08/02/19 04:05:00 AM	36.837
1851	08/02/19 04:10:00 AM	36.837
1852	08/02/19 04:15:00 AM	36.837
1853	08/02/19 04:20:00 AM	36.837
1854	08/02/19 04:25:00 AM	36.837
1855	08/02/19 04:30:00 AM	36.728
1856	08/02/19 04:35:00 AM	36.837
1857	08/02/19 04:40:00 AM	36.837
1858	08/02/19 04:45:00 AM	36.837
1859	08/02/19 04:50:00 AM	36.837
1860	08/02/19 04:55:00 AM	36.837
1861	08/02/19 05:00:00 AM	36.728
1862	08/02/19 05:05:00 AM	36.837
1863	08/02/19 05:10:00 AM	36.837
1864	08/02/19 05:15:00 AM	36.837
1865	08/02/19 05:20:00 AM	36.837
1866	08/02/19 05:25:00 AM	36.837
1867	08/02/19 05:30:00 AM	36.837
1868	08/02/19 05:35:00 AM	36.837
1869	08/02/19 05:40:00 AM	36.837
1870	08/02/19 05:45:00 AM	36.837
1871	08/02/19 05:50:00 AM	36.837
1872	08/02/19 05:55:00 AM	36.837
1873	08/02/19 06:00:00 AM	36.837
1874	08/02/19 06:05:00 AM	36.837
1875	08/02/19 06:10:00 AM	36.837
1876	08/02/19 06:15:00 AM	36.837
1877	08/02/19 06:20:00 AM	36.837
1878	08/02/19 06:25:00 AM	36.837
1879	08/02/19 06:30:00 AM	36.837
1880	08/02/19 06:35:00 AM	36.837
1881	08/02/19 06:40:00 AM	36.837
1882	08/02/19 06:45:00 AM	36.837
1883	08/02/19 06:50:00 AM	36.837
1884	08/02/19 06:55:00 AM	36.837
1885	08/02/19 07:00:00 AM	36.837
1886	08/02/19 07:05:00 AM	36.837
1887	08/02/19 07:10:00 AM	36.837
1888	08/02/19 07:15:00 AM	36.837
1889	08/02/19 07:20:00 AM	36.837
1890	08/02/19 07:25:00 AM	36.837
1891	08/02/19 07:30:00 AM	36.837
1892	08/02/19 07:35:00 AM	36.837
1893	08/02/19 07:40:00 AM	36.837
1894	08/02/19 07:45:00 AM	36.837
1895	08/02/19 07:50:00 AM	36.837
1896	08/02/19 07:55:00 AM	36.837
1897	08/02/19 08:00:00 AM	36.837
1898	08/02/19 08:05:00 AM	36.837
1899	08/02/19 08:10:00 AM	36.837
1900	08/02/19 08:15:00 AM	36.837
1901	08/02/19 08:20:00 AM	36.837
1902	08/02/19 08:25:00 AM	36.837
1903	08/02/19 08:30:00 AM	36.837
1904	08/02/19 08:35:00 AM	36.837
1905	08/02/19 08:40:00 AM	36.837
1906	08/02/19 08:45:00 AM	36.837
1907	08/02/19 08:50:00 AM	36.837
1908	08/02/19 08:55:00 AM	36.837
1909	08/02/19 09:00:00 AM	36.837
1910	08/02/19 09:05:00 AM	36.837
1911	08/02/19 09:10:00 AM	36.837
1912	08/02/19 09:15:00 AM	36.837
1913	08/02/19 09:20:00 AM	36.837
1914	08/02/19 09:25:00 AM	36.837
1915	08/02/19 09:30:00 AM	36.837
1916	08/02/19 09:35:00 AM	36.837
1917	08/02/19 09:40:00 AM	36.837
1918	08/02/19 09:45:00 AM	36.837
1919	08/02/19 09:50:00 AM	36.837
1920	08/02/19 09:55:00 AM	36.837
1921	08/02/19 10:00:00 AM	36.837
1922	08/02/19 10:05:00 AM	36.837
1923	08/02/19 10:10:00 AM	36.837
1924	08/02/19 10:15:00 AM	36.837
1925	08/02/19 10:20:00 AM	36.837
1926	08/02/19 10:25:00 AM	36.837
1927	08/02/19 10:30:00 AM	36.837
1928	08/02/19 10:35:00 AM	36.837
1929	08/02/19 10:40:00 AM	36.837
1930	08/02/19 10:45:00 AM	36.837
1931	08/02/19 10:50:00 AM	36.837
1932	08/02/19 10:55:00 AM	36.837
1933	08/02/19 11:00:00 AM	36.837
1934	08/02/19 11:05:00 AM	36.837
1935	08/02/19 11:10:00 AM	36.837
1936	08/02/19 11:15:00 AM	36.837
1937	08/02/19 11:20:00 AM	36.837
1938	08/02/19 11:25:00 AM	36.837
1939	08/02/19 11:30:00 AM	36.837
1940	08/02/19 11:35:00 AM	36.837
1941	08/02/19 11:40:00 AM	36.837
1942	08/02/19 11:45:00 AM	36.837
1943	08/02/19 11:50:00 AM	36.837
1944	08/02/19 11:55:00 AM	36.837
1945	08/02/19 12:00:00 PM	36.837
1946	08/02/19 12:05:00 PM	36.837
1947	08/02/19 12:10:00 PM	36.837
1948	08/02/19 12:15:00 PM	36.837
1949	08/02/19 12:20:00 PM	36.837
1950	08/02/19 12:25:00 PM	36.837
1951	08/02/19 12:30:00 PM	36.837
1952	08/02/19 12:35:00 PM	36.837
1953	08/02/19 12:40:00 PM	36.837
1954	08/02/19 12:45:00 PM	36.837
1955	08/02/19 12:50:00 PM	36.837
1956	08/02/19 12:55:00 PM	36.837
1957	08/02/19 01:00:00 PM	36.837
1958	08/02/19 01:05:00 PM	36.837
1959	08/02/19 01:10:00 PM	36.837
1960	08/02/19 01:15:00 PM	36.837
1961	08/02/19 01:20:00 PM	36.837
1962	08/02/19 01:25:00 PM	36.837
1963	08/02/19 01:30:00 PM	36.837
1964	08/02/19 01:35:00 PM	36.837
1965	08/02/19 01:40:00 PM	36.837
1966	08/02/19 01:45:00 PM	36.837
1967	08/02/19 01:50:00 PM	36.837
1968	08/02/19 01:55:00 PM	36.837
1969	08/02/19 02:00:00 PM	36.837
1970	08/02/19 02:05:00 PM	36.837
1971	08/02/19 02:10:00 PM	36.837
1972	08/02/19 02:15:00 PM	36.728
1973	08/02/19 02:20:00 PM	36.620
1974	08/02/19 02:25:00 PM	36.511
1975	08/02/19 02:30:00 PM	36.511
1976	08/02/19 02:35:00 PM	36.511
1977	08/02/19 02:40:00 PM	36.511
1978	08/02/19 02:45:00 PM	36.511
1979	08/02/19 02:50:00 PM	36.511
1980	08/02/19 02:55:00 PM	36.403
1981	08/02/19 03:00:00 PM	36.403
1982	08/02/19 03:05:00 PM	36.620
1983	08/02/19 03:10:00 PM	36.728
1984	08/02/19 03:15:00 PM	36.728
1985	08/02/19 03:20:00 PM	36.837
1986	08/02/19 03:25:00 PM	36.837
1987	08/02/19 03:30:00 PM	36.837
1988	08/02/19 03:35:00 PM	36.837
1989	08/02/19 03:40:00 PM	36.837
1990	08/02/19 03:45:00 PM	36.837
1991	08/02/19 03:50:00 PM	36.837
1992	08/02/19 03:55:00 PM	36.837
1993	08/02/19 04:00:00 PM	36.837
1994	08/02/19 04:05:00 PM	36.837
1995	08/02/19 04:10:00 PM	36.837
1996	08/02/19 04:15:00 PM	36.837
1997	08/02/19 04:20:00 PM	36.837
1998	08/02/19 04:25:00 PM	36.837
1999	08/02/19 04:30:00 PM	36.837
2000	08/02/19 04:35:00 PM	36.728
2001	08/02/19 04:40:00 PM	36.728
2002	08/02/19 04:45:00 PM	36.837
2003	08/02/19 04:50:00 PM	36.728
2004	08/02/19 04:55:00 PM	36.728
2005	08/02/19 05:00:00 PM	36.837
2006	08/02/19 05:05:00 PM	36.837
2007	08/02/19 05:10:00 PM	36.837
2008	08/02/19 05:15:00 PM	36.837
2009	08/02/19 05:20:00 PM	36.837
2010	08/02/19 05:25:00 PM	36.837
2011	08/02/19 05:30:00 PM	36.837
2012	08/02/19 05:35:00 PM	36.837
2013	08/02/19 05:40:00 PM	36.837
2014	08/02/19 05:45:00 PM	36.837
2015	08/02/19 05:50:00 PM	36.837
2016	08/02/19 05:55:00 PM	36.837
2017	08/02/19 06:00:00 PM	36.837
2018	08/02/19 06:05:00 PM	36.837
2019	08/02/19 06:10:00 PM	36.837
2020	08/02/19 06:15:00 PM	36.837
2021	08/02/19 06:20:00 PM	36.837
2022	08/02/19 06:25:00 PM	36.837
2023	08/02/19 06:30:00 PM	36.837
2024	08/02/19 06:35:00 PM	36.837
2025	08/02/19 06:40:00 PM	36.837
2026	08/02/19 06:45:00 PM	36.728
2027	08/02/19 06:50:00 PM	36.728
2028	08/02/19 06:55:00 PM	36.728
2029	08/02/19 07:00:00 PM	36.837
2030	08/02/19 07:05:00 PM	36.837
2031	08/02/19 07:10:00 PM	36.837
2032	08/02/19 07:15:00 PM	36.728
2033	08/02/19 07:20:00 PM	36.728
2034	08/02/19 07:25:00 PM	36.620
2035	08/02/19 07:30:00 PM	36.728
2036	08/02/19 07:35:00 PM	36.728
2037	08/02/19 07:40:00 PM	36.728
2038	08/02/19 07:45:00 PM	36.728
2039	08/02/19 07:50:00 PM	36.728
