RecNum	DateTime	KAUST_LT_Tank9-F35A
1414	07/31/19 03:45:00 PM	35.115
1415	07/31/19 03:50:00 PM	35.115
1416	07/31/19 03:55:00 PM	35.115
1417	07/31/19 04:00:00 PM	35.115
1418	07/31/19 04:05:00 PM	35.115
1419	07/31/19 04:10:00 PM	35.115
1420	07/31/19 04:15:00 PM	35.009
1421	07/31/19 04:20:00 PM	35.009
1422	07/31/19 04:25:00 PM	35.009
1423	07/31/19 04:30:00 PM	35.009
1424	07/31/19 04:35:00 PM	35.115
1425	07/31/19 04:40:00 PM	35.115
1426	07/31/19 04:45:00 PM	35.115
1427	07/31/19 04:50:00 PM	35.009
1428	07/31/19 04:55:00 PM	35.009
1429	07/31/19 05:00:00 PM	35.115
1430	07/31/19 05:05:00 PM	35.115
1431	07/31/19 05:10:00 PM	35.115
1432	07/31/19 05:15:00 PM	35.009
1433	07/31/19 05:20:00 PM	35.009
1434	07/31/19 05:25:00 PM	35.009
1435	07/31/19 05:30:00 PM	35.115
1436	07/31/19 05:35:00 PM	35.009
1437	07/31/19 05:40:00 PM	35.009
1438	07/31/19 05:45:00 PM	35.009
1439	07/31/19 05:50:00 PM	35.009
1440	07/31/19 05:55:00 PM	35.009
1441	07/31/19 06:00:00 PM	35.009
1442	07/31/19 06:05:00 PM	35.009
1443	07/31/19 06:10:00 PM	35.009
1444	07/31/19 06:15:00 PM	34.903
1445	07/31/19 06:20:00 PM	34.903
1446	07/31/19 06:25:00 PM	34.903
1447	07/31/19 06:30:00 PM	34.796
1448	07/31/19 06:35:00 PM	34.903
1449	07/31/19 06:40:00 PM	34.903
1450	07/31/19 06:45:00 PM	34.796
1451	07/31/19 06:50:00 PM	34.796
1452	07/31/19 06:55:00 PM	34.903
1453	07/31/19 07:00:00 PM	34.903
1454	07/31/19 07:05:00 PM	35.009
1455	07/31/19 07:10:00 PM	35.115
1456	07/31/19 07:15:00 PM	35.009
1457	07/31/19 07:20:00 PM	35.115
1458	07/31/19 07:25:00 PM	35.115
1459	07/31/19 07:30:00 PM	35.115
1460	07/31/19 07:35:00 PM	35.115
1461	07/31/19 07:40:00 PM	35.115
1462	07/31/19 07:45:00 PM	35.115
1463	07/31/19 07:50:00 PM	35.115
1464	07/31/19 07:55:00 PM	35.222
1465	07/31/19 08:00:00 PM	35.328
1466	07/31/19 08:05:00 PM	35.328
1467	07/31/19 08:10:00 PM	35.328
1468	07/31/19 08:15:00 PM	35.222
1469	07/31/19 08:20:00 PM	35.222
1470	07/31/19 08:25:00 PM	35.222
1471	07/31/19 08:30:00 PM	35.222
1472	07/31/19 08:35:00 PM	35.222
1473	07/31/19 08:40:00 PM	35.222
1474	07/31/19 08:45:00 PM	35.222
1475	07/31/19 08:50:00 PM	35.222
1476	07/31/19 08:55:00 PM	35.222
1477	07/31/19 09:00:00 PM	35.222
1478	07/31/19 09:05:00 PM	35.222
1479	07/31/19 09:10:00 PM	35.328
1480	07/31/19 09:15:00 PM	35.328
1481	07/31/19 09:20:00 PM	35.328
1482	07/31/19 09:25:00 PM	35.328
1483	07/31/19 09:30:00 PM	35.328
1484	07/31/19 09:35:00 PM	35.328
1485	07/31/19 09:40:00 PM	35.328
1486	07/31/19 09:45:00 PM	35.328
1487	07/31/19 09:50:00 PM	35.328
1488	07/31/19 09:55:00 PM	35.435
1489	07/31/19 10:00:00 PM	35.328
1490	07/31/19 10:05:00 PM	35.435
1491	07/31/19 10:10:00 PM	35.435
1492	07/31/19 10:15:00 PM	35.328
1493	07/31/19 10:20:00 PM	35.328
1494	07/31/19 10:25:00 PM	35.435
1495	07/31/19 10:30:00 PM	35.328
1496	07/31/19 10:35:00 PM	35.435
1497	07/31/19 10:40:00 PM	35.328
1498	07/31/19 10:45:00 PM	35.328
1499	07/31/19 10:50:00 PM	35.328
1500	07/31/19 10:55:00 PM	35.435
1501	07/31/19 11:00:00 PM	35.328
1502	07/31/19 11:05:00 PM	35.328
1503	07/31/19 11:10:00 PM	35.328
1504	07/31/19 11:15:00 PM	35.435
1505	07/31/19 11:20:00 PM	35.328
1506	07/31/19 11:25:00 PM	35.328
1507	07/31/19 11:30:00 PM	35.328
1508	07/31/19 11:35:00 PM	35.328
1509	07/31/19 11:40:00 PM	35.328
1510	07/31/19 11:45:00 PM	35.328
1511	07/31/19 11:50:00 PM	35.328
1512	07/31/19 11:55:00 PM	35.328
1513	08/01/19 12:00:00 AM	35.435
1514	08/01/19 12:05:00 AM	35.328
1515	08/01/19 12:10:00 AM	35.328
1516	08/01/19 12:15:00 AM	35.328
1517	08/01/19 12:20:00 AM	35.435
1518	08/01/19 12:25:00 AM	35.328
1519	08/01/19 12:30:00 AM	35.328
1520	08/01/19 12:35:00 AM	35.328
1521	08/01/19 12:40:00 AM	35.328
1522	08/01/19 12:45:00 AM	35.328
1523	08/01/19 12:50:00 AM	35.328
1524	08/01/19 12:55:00 AM	35.435
1525	08/01/19 01:00:00 AM	35.328
1526	08/01/19 01:05:00 AM	35.328
1527	08/01/19 01:10:00 AM	35.328
1528	08/01/19 01:15:00 AM	35.328
1529	08/01/19 01:20:00 AM	35.328
1530	08/01/19 01:25:00 AM	35.328
1531	08/01/19 01:30:00 AM	35.435
1532	08/01/19 01:35:00 AM	35.328
1533	08/01/19 01:40:00 AM	35.328
1534	08/01/19 01:45:00 AM	35.435
1535	08/01/19 01:50:00 AM	35.328
1536	08/01/19 01:55:00 AM	35.328
1537	08/01/19 02:00:00 AM	35.435
1538	08/01/19 02:05:00 AM	35.435
1539	08/01/19 02:10:00 AM	35.435
1540	08/01/19 02:15:00 AM	35.435
1541	08/01/19 02:20:00 AM	35.328
1542	08/01/19 02:25:00 AM	35.435
1543	08/01/19 02:30:00 AM	35.435
1544	08/01/19 02:35:00 AM	35.328
1545	08/01/19 02:40:00 AM	35.328
1546	08/01/19 02:45:00 AM	35.328
1547	08/01/19 02:50:00 AM	35.328
1548	08/01/19 02:55:00 AM	35.435
1549	08/01/19 03:00:00 AM	35.328
1550	08/01/19 03:05:00 AM	35.435
1551	08/01/19 03:10:00 AM	35.328
1552	08/01/19 03:15:00 AM	35.328
1553	08/01/19 03:20:00 AM	35.328
1554	08/01/19 03:25:00 AM	35.435
1555	08/01/19 03:30:00 AM	35.435
1556	08/01/19 03:35:00 AM	35.435
1557	08/01/19 03:40:00 AM	35.328
1558	08/01/19 03:45:00 AM	35.435
1559	08/01/19 03:50:00 AM	35.328
1560	08/01/19 03:55:00 AM	35.328
1561	08/01/19 04:00:00 AM	35.328
1562	08/01/19 04:05:00 AM	35.328
1563	08/01/19 04:10:00 AM	35.435
1564	08/01/19 04:15:00 AM	35.328
1565	08/01/19 04:20:00 AM	35.328
1566	08/01/19 04:25:00 AM	35.435
1567	08/01/19 04:30:00 AM	35.435
1568	08/01/19 04:35:00 AM	35.435
1569	08/01/19 04:40:00 AM	35.435
1570	08/01/19 04:45:00 AM	35.328
1571	08/01/19 04:50:00 AM	35.435
1572	08/01/19 04:55:00 AM	35.435
1573	08/01/19 05:00:00 AM	35.435
1574	08/01/19 05:05:00 AM	35.328
1575	08/01/19 05:10:00 AM	35.328
1576	08/01/19 05:15:00 AM	35.435
1577	08/01/19 05:20:00 AM	35.328
1578	08/01/19 05:25:00 AM	35.328
1579	08/01/19 05:30:00 AM	35.435
1580	08/01/19 05:35:00 AM	35.328
1581	08/01/19 05:40:00 AM	35.328
1582	08/01/19 05:45:00 AM	35.435
1583	08/01/19 05:50:00 AM	35.435
1584	08/01/19 05:55:00 AM	35.328
1585	08/01/19 06:00:00 AM	35.328
1586	08/01/19 06:05:00 AM	35.435
1587	08/01/19 06:10:00 AM	35.435
1588	08/01/19 06:15:00 AM	35.328
1589	08/01/19 06:20:00 AM	35.328
1590	08/01/19 06:25:00 AM	35.328
1591	08/01/19 06:30:00 AM	35.435
1592	08/01/19 06:35:00 AM	35.328
1593	08/01/19 06:40:00 AM	35.328
1594	08/01/19 06:45:00 AM	35.328
1595	08/01/19 06:50:00 AM	35.328
1596	08/01/19 06:55:00 AM	35.435
1597	08/01/19 07:00:00 AM	35.328
1598	08/01/19 07:05:00 AM	35.328
1599	08/01/19 07:10:00 AM	35.328
1600	08/01/19 07:15:00 AM	35.435
1601	08/01/19 07:20:00 AM	35.435
1602	08/01/19 07:25:00 AM	35.328
1603	08/01/19 07:30:00 AM	35.435
1604	08/01/19 07:35:00 AM	35.328
1605	08/01/19 07:40:00 AM	35.328
1606	08/01/19 07:45:00 AM	35.328
1607	08/01/19 07:50:00 AM	35.328
1608	08/01/19 07:55:00 AM	35.435
1609	08/01/19 08:00:00 AM	35.435
1610	08/01/19 08:05:00 AM	35.328
1611	08/01/19 08:10:00 AM	35.435
1612	08/01/19 08:15:00 AM	35.328
1613	08/01/19 08:20:00 AM	35.435
1614	08/01/19 08:25:00 AM	35.435
1615	08/01/19 08:30:00 AM	35.328
1616	08/01/19 08:35:00 AM	35.328
1617	08/01/19 08:40:00 AM	35.435
1618	08/01/19 08:45:00 AM	35.435
1619	08/01/19 08:50:00 AM	35.435
1620	08/01/19 08:55:00 AM	35.435
1621	08/01/19 09:00:00 AM	35.328
1622	08/01/19 09:05:00 AM	35.328
1623	08/01/19 09:10:00 AM	35.328
1624	08/01/19 09:15:00 AM	35.328
1625	08/01/19 09:20:00 AM	35.435
1626	08/01/19 09:25:00 AM	35.328
1627	08/01/19 09:30:00 AM	35.435
1628	08/01/19 09:35:00 AM	35.328
1629	08/01/19 09:40:00 AM	35.328
1630	08/01/19 09:45:00 AM	35.328
1631	08/01/19 09:50:00 AM	35.435
1632	08/01/19 09:55:00 AM	35.435
1633	08/01/19 10:00:00 AM	35.435
1634	08/01/19 10:05:00 AM	35.435
1635	08/01/19 10:10:00 AM	35.435
1636	08/01/19 10:15:00 AM	35.435
1637	08/01/19 10:20:00 AM	35.328
1638	08/01/19 10:25:00 AM	35.328
1639	08/01/19 10:30:00 AM	35.328
1640	08/01/19 10:35:00 AM	35.435
1641	08/01/19 10:40:00 AM	35.328
1642	08/01/19 10:45:00 AM	35.435
1643	08/01/19 10:50:00 AM	35.435
1644	08/01/19 10:55:00 AM	35.328
1645	08/01/19 11:00:00 AM	35.435
1646	08/01/19 11:05:00 AM	35.435
1647	08/01/19 11:10:00 AM	35.435
1648	08/01/19 11:15:00 AM	35.435
1649	08/01/19 11:20:00 AM	35.435
1650	08/01/19 11:25:00 AM	35.435
1651	08/01/19 11:30:00 AM	35.435
1652	08/01/19 11:35:00 AM	35.328
1653	08/01/19 11:40:00 AM	35.328
1654	08/01/19 11:45:00 AM	35.435
1655	08/01/19 11:50:00 AM	35.328
1656	08/01/19 11:55:00 AM	35.328
1657	08/01/19 12:00:00 PM	35.435
1658	08/01/19 12:05:00 PM	35.328
1659	08/01/19 12:10:00 PM	35.328
1660	08/01/19 12:15:00 PM	35.435
1661	08/01/19 12:20:00 PM	35.328
1662	08/01/19 12:25:00 PM	35.328
1663	08/01/19 12:30:00 PM	35.435
1664	08/01/19 12:35:00 PM	35.328
1665	08/01/19 12:40:00 PM	35.328
1666	08/01/19 12:45:00 PM	35.328
1667	08/01/19 12:50:00 PM	35.328
1668	08/01/19 12:55:00 PM	35.435
1669	08/01/19 01:00:00 PM	35.328
1670	08/01/19 01:05:00 PM	35.435
1671	08/01/19 01:10:00 PM	35.435
1672	08/01/19 01:15:00 PM	35.435
1673	08/01/19 01:20:00 PM	35.328
1674	08/01/19 01:25:00 PM	35.435
1675	08/01/19 01:30:00 PM	35.435
1676	08/01/19 01:35:00 PM	35.435
1677	08/01/19 01:40:00 PM	35.435
1678	08/01/19 01:45:00 PM	35.328
1679	08/01/19 01:50:00 PM	35.435
1680	08/01/19 01:55:00 PM	35.328
1681	08/01/19 02:00:00 PM	35.435
1682	08/01/19 02:05:00 PM	35.328
1683	08/01/19 02:10:00 PM	35.435
1684	08/01/19 02:15:00 PM	35.328
1685	08/01/19 02:20:00 PM	35.222
1686	08/01/19 02:25:00 PM	35.328
1687	08/01/19 02:30:00 PM	35.328
1688	08/01/19 02:35:00 PM	35.435
1689	08/01/19 02:40:00 PM	35.435
1690	08/01/19 02:45:00 PM	35.435
1691	08/01/19 02:50:00 PM	35.435
1692	08/01/19 02:55:00 PM	35.435
1693	08/01/19 03:00:00 PM	35.328
1694	08/01/19 03:05:00 PM	35.328
1695	08/01/19 03:10:00 PM	35.435
1696	08/01/19 03:15:00 PM	35.328
1697	08/01/19 03:20:00 PM	35.328
1698	08/01/19 03:25:00 PM	35.435
1699	08/01/19 03:30:00 PM	35.328
1700	08/01/19 03:35:00 PM	35.435
1701	08/01/19 03:40:00 PM	35.435
1702	08/01/19 03:45:00 PM	35.328
1703	08/01/19 03:50:00 PM	35.328
1704	08/01/19 03:55:00 PM	35.435
1705	08/01/19 04:00:00 PM	35.435
1706	08/01/19 04:05:00 PM	35.328
1707	08/01/19 04:10:00 PM	35.328
1708	08/01/19 04:15:00 PM	35.435
1709	08/01/19 04:20:00 PM	35.435
1710	08/01/19 04:25:00 PM	35.328
1711	08/01/19 04:30:00 PM	35.328
1712	08/01/19 04:35:00 PM	35.435
1713	08/01/19 04:40:00 PM	35.435
1714	08/01/19 04:45:00 PM	35.435
1715	08/01/19 04:50:00 PM	35.435
1716	08/01/19 04:55:00 PM	35.328
1717	08/01/19 05:00:00 PM	35.328
1718	08/01/19 05:05:00 PM	35.435
1719	08/01/19 05:10:00 PM	35.328
1720	08/01/19 05:15:00 PM	35.328
1721	08/01/19 05:20:00 PM	35.435
1722	08/01/19 05:25:00 PM	35.328
1723	08/01/19 05:30:00 PM	35.328
1724	08/01/19 05:35:00 PM	35.328
1725	08/01/19 05:40:00 PM	35.328
1726	08/01/19 05:45:00 PM	35.328
1727	08/01/19 05:50:00 PM	35.328
1728	08/01/19 05:55:00 PM	35.328
1729	08/01/19 06:00:00 PM	35.328
1730	08/01/19 06:05:00 PM	35.435
1731	08/01/19 06:10:00 PM	35.328
1732	08/01/19 06:15:00 PM	35.328
1733	08/01/19 06:20:00 PM	35.328
1734	08/01/19 06:25:00 PM	35.328
1735	08/01/19 06:30:00 PM	35.328
1736	08/01/19 06:35:00 PM	35.328
1737	08/01/19 06:40:00 PM	35.328
1738	08/01/19 06:45:00 PM	35.328
1739	08/01/19 06:50:00 PM	35.328
1740	08/01/19 06:55:00 PM	35.328
1741	08/01/19 07:00:00 PM	35.435
1742	08/01/19 07:05:00 PM	35.435
1743	08/01/19 07:10:00 PM	35.328
1744	08/01/19 07:15:00 PM	35.328
1745	08/01/19 07:20:00 PM	35.328
1746	08/01/19 07:25:00 PM	35.328
1747	08/01/19 07:30:00 PM	35.328
1748	08/01/19 07:35:00 PM	35.435
1749	08/01/19 07:40:00 PM	35.328
1750	08/01/19 07:45:00 PM	35.328
1751	08/01/19 07:50:00 PM	35.328
1752	08/01/19 07:55:00 PM	35.328
1753	08/01/19 08:00:00 PM	35.328
1754	08/01/19 08:05:00 PM	35.328
1755	08/01/19 08:10:00 PM	35.328
1756	08/01/19 08:15:00 PM	35.328
1757	08/01/19 08:20:00 PM	35.328
1758	08/01/19 08:25:00 PM	35.435
1759	08/01/19 08:30:00 PM	35.328
1760	08/01/19 08:35:00 PM	35.328
1761	08/01/19 08:40:00 PM	35.328
1762	08/01/19 08:45:00 PM	35.328
1763	08/01/19 08:50:00 PM	35.328
1764	08/01/19 08:55:00 PM	35.328
1765	08/01/19 09:00:00 PM	35.328
1766	08/01/19 09:05:00 PM	35.435
1767	08/01/19 09:10:00 PM	35.328
1768	08/01/19 09:15:00 PM	35.328
1769	08/01/19 09:20:00 PM	35.328
1770	08/01/19 09:25:00 PM	35.328
1771	08/01/19 09:30:00 PM	35.328
1772	08/01/19 09:35:00 PM	35.328
1773	08/01/19 09:40:00 PM	35.328
1774	08/01/19 09:45:00 PM	35.328
1775	08/01/19 09:50:00 PM	35.328
1776	08/01/19 09:55:00 PM	35.328
1777	08/01/19 10:00:00 PM	35.328
1778	08/01/19 10:05:00 PM	35.328
1779	08/01/19 10:10:00 PM	35.328
1780	08/01/19 10:15:00 PM	35.328
1781	08/01/19 10:20:00 PM	35.328
1782	08/01/19 10:25:00 PM	35.328
1783	08/01/19 10:30:00 PM	35.328
1784	08/01/19 10:35:00 PM	35.435
1785	08/01/19 10:40:00 PM	35.328
1786	08/01/19 10:45:00 PM	35.435
1787	08/01/19 10:50:00 PM	35.328
1788	08/01/19 10:55:00 PM	35.328
1789	08/01/19 11:00:00 PM	35.328
1790	08/01/19 11:05:00 PM	35.328
1791	08/01/19 11:10:00 PM	35.328
1792	08/01/19 11:15:00 PM	35.328
1793	08/01/19 11:20:00 PM	35.328
1794	08/01/19 11:25:00 PM	35.328
1795	08/01/19 11:30:00 PM	35.328
1796	08/01/19 11:35:00 PM	35.328
1797	08/01/19 11:40:00 PM	35.328
1798	08/01/19 11:45:00 PM	35.328
1799	08/01/19 11:50:00 PM	35.328
1800	08/01/19 11:55:00 PM	35.328
1801	08/02/19 12:00:00 AM	35.328
1802	08/02/19 12:05:00 AM	35.328
1803	08/02/19 12:10:00 AM	35.328
1804	08/02/19 12:15:00 AM	35.328
1805	08/02/19 12:20:00 AM	35.328
1806	08/02/19 12:25:00 AM	35.328
1807	08/02/19 12:30:00 AM	35.328
1808	08/02/19 12:35:00 AM	35.328
1809	08/02/19 12:40:00 AM	35.435
1810	08/02/19 12:45:00 AM	35.328
1811	08/02/19 12:50:00 AM	35.328
1812	08/02/19 12:55:00 AM	35.328
1813	08/02/19 01:00:00 AM	35.328
1814	08/02/19 01:05:00 AM	35.328
1815	08/02/19 01:10:00 AM	35.328
1816	08/02/19 01:15:00 AM	35.435
1817	08/02/19 01:20:00 AM	35.328
1818	08/02/19 01:25:00 AM	35.328
1819	08/02/19 01:30:00 AM	35.328
1820	08/02/19 01:35:00 AM	35.435
1821	08/02/19 01:40:00 AM	35.435
1822	08/02/19 01:45:00 AM	35.328
1823	08/02/19 01:50:00 AM	35.328
1824	08/02/19 01:55:00 AM	35.328
1825	08/02/19 02:00:00 AM	35.328
1826	08/02/19 02:05:00 AM	35.328
1827	08/02/19 02:10:00 AM	35.435
1828	08/02/19 02:15:00 AM	35.328
1829	08/02/19 02:20:00 AM	35.328
1830	08/02/19 02:25:00 AM	35.435
1831	08/02/19 02:30:00 AM	35.328
1832	08/02/19 02:35:00 AM	35.328
1833	08/02/19 02:40:00 AM	35.435
1834	08/02/19 02:45:00 AM	35.328
1835	08/02/19 02:50:00 AM	35.328
1836	08/02/19 02:55:00 AM	35.328
1837	08/02/19 03:00:00 AM	35.328
1838	08/02/19 03:05:00 AM	35.328
1839	08/02/19 03:10:00 AM	35.328
1840	08/02/19 03:15:00 AM	35.328
1841	08/02/19 03:20:00 AM	35.328
1842	08/02/19 03:25:00 AM	35.328
1843	08/02/19 03:30:00 AM	35.328
1844	08/02/19 03:35:00 AM	35.328
1845	08/02/19 03:40:00 AM	35.435
1846	08/02/19 03:45:00 AM	35.435
1847	08/02/19 03:50:00 AM	35.328
1848	08/02/19 03:55:00 AM	35.328
1849	08/02/19 04:00:00 AM	35.328
1850	08/02/19 04:05:00 AM	35.435
1851	08/02/19 04:10:00 AM	35.435
1852	08/02/19 04:15:00 AM	35.328
1853	08/02/19 04:20:00 AM	35.328
1854	08/02/19 04:25:00 AM	35.328
1855	08/02/19 04:30:00 AM	35.328
1856	08/02/19 04:35:00 AM	35.435
1857	08/02/19 04:40:00 AM	35.328
1858	08/02/19 04:45:00 AM	35.435
1859	08/02/19 04:50:00 AM	35.435
1860	08/02/19 04:55:00 AM	35.328
1861	08/02/19 05:00:00 AM	35.328
1862	08/02/19 05:05:00 AM	35.435
1863	08/02/19 05:10:00 AM	35.328
1864	08/02/19 05:15:00 AM	35.435
1865	08/02/19 05:20:00 AM	35.328
1866	08/02/19 05:25:00 AM	35.328
1867	08/02/19 05:30:00 AM	35.328
1868	08/02/19 05:35:00 AM	35.328
1869	08/02/19 05:40:00 AM	35.328
1870	08/02/19 05:45:00 AM	35.328
1871	08/02/19 05:50:00 AM	35.328
1872	08/02/19 05:55:00 AM	35.328
1873	08/02/19 06:00:00 AM	35.328
1874	08/02/19 06:05:00 AM	35.435
1875	08/02/19 06:10:00 AM	35.435
1876	08/02/19 06:15:00 AM	35.328
1877	08/02/19 06:20:00 AM	35.328
1878	08/02/19 06:25:00 AM	35.435
1879	08/02/19 06:30:00 AM	35.328
1880	08/02/19 06:35:00 AM	35.328
1881	08/02/19 06:40:00 AM	35.328
1882	08/02/19 06:45:00 AM	35.328
1883	08/02/19 06:50:00 AM	35.435
1884	08/02/19 06:55:00 AM	35.328
1885	08/02/19 07:00:00 AM	35.328
1886	08/02/19 07:05:00 AM	35.435
1887	08/02/19 07:10:00 AM	35.328
1888	08/02/19 07:15:00 AM	35.328
1889	08/02/19 07:20:00 AM	35.435
1890	08/02/19 07:25:00 AM	35.328
1891	08/02/19 07:30:00 AM	35.435
1892	08/02/19 07:35:00 AM	35.328
1893	08/02/19 07:40:00 AM	35.435
1894	08/02/19 07:45:00 AM	35.435
1895	08/02/19 07:50:00 AM	35.435
1896	08/02/19 07:55:00 AM	35.435
1897	08/02/19 08:00:00 AM	35.328
1898	08/02/19 08:05:00 AM	35.435
1899	08/02/19 08:10:00 AM	35.435
1900	08/02/19 08:15:00 AM	35.328
1901	08/02/19 08:20:00 AM	35.328
1902	08/02/19 08:25:00 AM	35.328
1903	08/02/19 08:30:00 AM	35.435
1904	08/02/19 08:35:00 AM	35.328
1905	08/02/19 08:40:00 AM	35.328
1906	08/02/19 08:45:00 AM	35.328
1907	08/02/19 08:50:00 AM	35.435
1908	08/02/19 08:55:00 AM	35.328
1909	08/02/19 09:00:00 AM	35.328
1910	08/02/19 09:05:00 AM	35.435
1911	08/02/19 09:10:00 AM	35.328
1912	08/02/19 09:15:00 AM	35.328
1913	08/02/19 09:20:00 AM	35.328
1914	08/02/19 09:25:00 AM	35.328
1915	08/02/19 09:30:00 AM	35.328
1916	08/02/19 09:35:00 AM	35.328
1917	08/02/19 09:40:00 AM	35.328
1918	08/02/19 09:45:00 AM	35.328
1919	08/02/19 09:50:00 AM	35.328
1920	08/02/19 09:55:00 AM	35.328
1921	08/02/19 10:00:00 AM	35.328
1922	08/02/19 10:05:00 AM	35.328
1923	08/02/19 10:10:00 AM	35.328
1924	08/02/19 10:15:00 AM	35.328
1925	08/02/19 10:20:00 AM	35.328
1926	08/02/19 10:25:00 AM	35.328
1927	08/02/19 10:30:00 AM	35.328
1928	08/02/19 10:35:00 AM	35.328
1929	08/02/19 10:40:00 AM	35.328
1930	08/02/19 10:45:00 AM	35.328
1931	08/02/19 10:50:00 AM	35.328
1932	08/02/19 10:55:00 AM	35.328
1933	08/02/19 11:00:00 AM	35.328
1934	08/02/19 11:05:00 AM	35.328
1935	08/02/19 11:10:00 AM	35.328
1936	08/02/19 11:15:00 AM	35.328
1937	08/02/19 11:20:00 AM	35.328
1938	08/02/19 11:25:00 AM	35.435
1939	08/02/19 11:30:00 AM	35.328
1940	08/02/19 11:35:00 AM	35.328
1941	08/02/19 11:40:00 AM	35.328
1942	08/02/19 11:45:00 AM	35.328
1943	08/02/19 11:50:00 AM	35.328
1944	08/02/19 11:55:00 AM	35.328
1945	08/02/19 12:00:00 PM	35.328
1946	08/02/19 12:05:00 PM	35.328
1947	08/02/19 12:10:00 PM	35.328
1948	08/02/19 12:15:00 PM	35.328
1949	08/02/19 12:20:00 PM	35.328
1950	08/02/19 12:25:00 PM	35.328
1951	08/02/19 12:30:00 PM	35.328
1952	08/02/19 12:35:00 PM	35.328
1953	08/02/19 12:40:00 PM	35.328
1954	08/02/19 12:45:00 PM	35.328
1955	08/02/19 12:50:00 PM	35.328
1956	08/02/19 12:55:00 PM	35.328
1957	08/02/19 01:00:00 PM	35.328
1958	08/02/19 01:05:00 PM	35.328
1959	08/02/19 01:10:00 PM	35.328
1960	08/02/19 01:15:00 PM	35.328
1961	08/02/19 01:20:00 PM	35.328
1962	08/02/19 01:25:00 PM	35.328
1963	08/02/19 01:30:00 PM	35.328
1964	08/02/19 01:35:00 PM	35.328
1965	08/02/19 01:40:00 PM	35.328
1966	08/02/19 01:45:00 PM	35.328
1967	08/02/19 01:50:00 PM	35.328
1968	08/02/19 01:55:00 PM	35.328
1969	08/02/19 02:00:00 PM	35.328
1970	08/02/19 02:05:00 PM	35.328
1971	08/02/19 02:10:00 PM	35.222
1972	08/02/19 02:15:00 PM	35.222
1973	08/02/19 02:20:00 PM	35.435
1974	08/02/19 02:25:00 PM	35.435
1975	08/02/19 02:30:00 PM	35.435
1976	08/02/19 02:35:00 PM	35.435
1977	08/02/19 02:40:00 PM	35.328
1978	08/02/19 02:45:00 PM	35.435
1979	08/02/19 02:50:00 PM	35.328
1980	08/02/19 02:55:00 PM	35.222
1981	08/02/19 03:00:00 PM	35.222
1982	08/02/19 03:05:00 PM	35.328
1983	08/02/19 03:10:00 PM	35.435
1984	08/02/19 03:15:00 PM	35.435
1985	08/02/19 03:20:00 PM	35.328
1986	08/02/19 03:25:00 PM	35.328
1987	08/02/19 03:30:00 PM	35.328
1988	08/02/19 03:35:00 PM	35.328
1989	08/02/19 03:40:00 PM	35.222
1990	08/02/19 03:45:00 PM	35.328
1991	08/02/19 03:50:00 PM	35.328
1992	08/02/19 03:55:00 PM	35.328
1993	08/02/19 04:00:00 PM	35.328
1994	08/02/19 04:05:00 PM	35.328
1995	08/02/19 04:10:00 PM	35.328
1996	08/02/19 04:15:00 PM	35.328
1997	08/02/19 04:20:00 PM	35.328
1998	08/02/19 04:25:00 PM	35.328
1999	08/02/19 04:30:00 PM	35.222
2000	08/02/19 04:35:00 PM	35.222
2001	08/02/19 04:40:00 PM	35.222
2002	08/02/19 04:45:00 PM	35.222
2003	08/02/19 04:50:00 PM	35.222
2004	08/02/19 04:55:00 PM	35.115
2005	08/02/19 05:00:00 PM	35.115
2006	08/02/19 05:05:00 PM	35.115
2007	08/02/19 05:10:00 PM	35.115
2008	08/02/19 05:15:00 PM	35.115
2009	08/02/19 05:20:00 PM	35.115
2010	08/02/19 05:25:00 PM	35.115
2011	08/02/19 05:30:00 PM	35.115
2012	08/02/19 05:35:00 PM	35.115
2013	08/02/19 05:40:00 PM	35.115
2014	08/02/19 05:45:00 PM	35.222
2015	08/02/19 05:50:00 PM	35.222
2016	08/02/19 05:55:00 PM	35.222
2017	08/02/19 06:00:00 PM	35.222
2018	08/02/19 06:05:00 PM	35.222
2019	08/02/19 06:10:00 PM	35.222
2020	08/02/19 06:15:00 PM	35.222
2021	08/02/19 06:20:00 PM	35.222
2022	08/02/19 06:25:00 PM	35.115
2023	08/02/19 06:30:00 PM	35.115
2024	08/02/19 06:35:00 PM	35.115
2025	08/02/19 06:40:00 PM	35.222
2026	08/02/19 06:45:00 PM	35.222
2027	08/02/19 06:50:00 PM	35.115
2028	08/02/19 06:55:00 PM	35.115
2029	08/02/19 07:00:00 PM	35.115
2030	08/02/19 07:05:00 PM	35.115
2031	08/02/19 07:10:00 PM	35.115
2032	08/02/19 07:15:00 PM	35.222
2033	08/02/19 07:20:00 PM	35.222
2034	08/02/19 07:25:00 PM	35.115
2035	08/02/19 07:30:00 PM	35.115
2036	08/02/19 07:35:00 PM	35.115
2037	08/02/19 07:40:00 PM	35.115
2038	08/02/19 07:45:00 PM	35.115
2039	08/02/19 07:50:00 PM	35.115
2040	08/02/19 07:55:00 PM	35.115
2041	08/02/19 08:00:00 PM	35.115
2042	08/02/19 08:05:00 PM	35.115
2043	08/02/19 08:10:00 PM	35.115
2044	08/02/19 08:15:00 PM	35.222
2045	08/02/19 08:20:00 PM	35.222
2046	08/02/19 08:25:00 PM	35.115
2047	08/02/19 08:30:00 PM	35.115
2048	08/02/19 08:35:00 PM	35.115
