RecNum	DateTime	KAUST_LT_Tank4-S35B
1636	08/01/19 10:15:00 AM	34.163
1637	08/01/19 10:20:00 AM	34.163
1638	08/01/19 10:25:00 AM	34.268
1639	08/01/19 10:30:00 AM	34.268
1640	08/01/19 10:35:00 AM	34.268
1641	08/01/19 10:40:00 AM	34.268
1642	08/01/19 10:45:00 AM	34.268
1643	08/01/19 10:50:00 AM	34.268
1644	08/01/19 10:55:00 AM	34.268
1645	08/01/19 11:00:00 AM	34.268
1646	08/01/19 11:05:00 AM	34.268
1647	08/01/19 11:10:00 AM	34.268
1648	08/01/19 11:15:00 AM	34.268
1649	08/01/19 11:20:00 AM	34.268
1650	08/01/19 11:25:00 AM	34.268
1651	08/01/19 11:30:00 AM	34.268
1652	08/01/19 11:35:00 AM	34.268
1653	08/01/19 11:40:00 AM	34.268
1654	08/01/19 11:45:00 AM	34.268
1655	08/01/19 11:50:00 AM	34.268
1656	08/01/19 11:55:00 AM	34.268
1657	08/01/19 12:00:00 PM	34.268
1658	08/01/19 12:05:00 PM	34.268
1659	08/01/19 12:10:00 PM	34.268
1660	08/01/19 12:15:00 PM	34.268
1661	08/01/19 12:20:00 PM	34.268
1662	08/01/19 12:25:00 PM	34.268
1663	08/01/19 12:30:00 PM	34.268
1664	08/01/19 12:35:00 PM	34.268
1665	08/01/19 12:40:00 PM	34.268
1666	08/01/19 12:45:00 PM	34.268
1667	08/01/19 12:50:00 PM	34.268
1668	08/01/19 12:55:00 PM	34.268
1669	08/01/19 01:00:00 PM	34.268
1670	08/01/19 01:05:00 PM	34.268
1671	08/01/19 01:10:00 PM	34.268
1672	08/01/19 01:15:00 PM	34.268
1673	08/01/19 01:20:00 PM	34.268
1674	08/01/19 01:25:00 PM	34.268
1675	08/01/19 01:30:00 PM	34.268
1676	08/01/19 01:35:00 PM	34.268
1677	08/01/19 01:40:00 PM	34.268
1678	08/01/19 01:45:00 PM	34.268
1679	08/01/19 01:50:00 PM	34.268
1680	08/01/19 01:55:00 PM	34.268
1681	08/01/19 02:00:00 PM	34.268
1682	08/01/19 02:05:00 PM	34.268
1683	08/01/19 02:10:00 PM	34.268
1684	08/01/19 02:15:00 PM	34.268
1685	08/01/19 02:20:00 PM	34.268
1686	08/01/19 02:25:00 PM	34.058
1687	08/01/19 02:30:00 PM	33.953
1688	08/01/19 02:35:00 PM	34.058
1689	08/01/19 02:40:00 PM	34.058
1690	08/01/19 02:45:00 PM	34.058
1691	08/01/19 02:50:00 PM	34.163
1692	08/01/19 02:55:00 PM	34.268
1693	08/01/19 03:00:00 PM	34.268
1694	08/01/19 03:05:00 PM	34.268
1695	08/01/19 03:10:00 PM	34.268
1696	08/01/19 03:15:00 PM	34.268
1697	08/01/19 03:20:00 PM	34.268
1698	08/01/19 03:25:00 PM	34.268
1699	08/01/19 03:30:00 PM	34.268
1700	08/01/19 03:35:00 PM	34.268
1701	08/01/19 03:40:00 PM	34.268
1702	08/01/19 03:45:00 PM	34.268
1703	08/01/19 03:50:00 PM	34.268
1704	08/01/19 03:55:00 PM	34.268
1705	08/01/19 04:00:00 PM	34.268
1706	08/01/19 04:05:00 PM	34.268
1707	08/01/19 04:10:00 PM	34.268
1708	08/01/19 04:15:00 PM	34.268
1709	08/01/19 04:20:00 PM	34.268
1710	08/01/19 04:25:00 PM	34.374
1711	08/01/19 04:30:00 PM	34.374
1712	08/01/19 04:35:00 PM	34.374
1713	08/01/19 04:40:00 PM	34.374
1714	08/01/19 04:45:00 PM	34.374
1715	08/01/19 04:50:00 PM	34.374
1716	08/01/19 04:55:00 PM	34.374
1717	08/01/19 05:00:00 PM	34.374
1718	08/01/19 05:05:00 PM	34.374
1719	08/01/19 05:10:00 PM	34.374
1720	08/01/19 05:15:00 PM	34.374
1721	08/01/19 05:20:00 PM	34.374
1722	08/01/19 05:25:00 PM	34.374
1723	08/01/19 05:30:00 PM	34.374
1724	08/01/19 05:35:00 PM	34.374
1725	08/01/19 05:40:00 PM	34.374
1726	08/01/19 05:45:00 PM	34.374
1727	08/01/19 05:50:00 PM	34.374
1728	08/01/19 05:55:00 PM	34.374
1729	08/01/19 06:00:00 PM	34.374
1730	08/01/19 06:05:00 PM	34.374
1731	08/01/19 06:10:00 PM	34.374
1732	08/01/19 06:15:00 PM	34.374
1733	08/01/19 06:20:00 PM	34.374
1734	08/01/19 06:25:00 PM	34.374
1735	08/01/19 06:30:00 PM	34.374
1736	08/01/19 06:35:00 PM	34.374
1737	08/01/19 06:40:00 PM	34.374
1738	08/01/19 06:45:00 PM	34.374
1739	08/01/19 06:50:00 PM	34.374
1740	08/01/19 06:55:00 PM	34.374
1741	08/01/19 07:00:00 PM	34.374
1742	08/01/19 07:05:00 PM	34.374
1743	08/01/19 07:10:00 PM	34.374
1744	08/01/19 07:15:00 PM	34.374
1745	08/01/19 07:20:00 PM	34.374
1746	08/01/19 07:25:00 PM	34.374
1747	08/01/19 07:30:00 PM	34.374
1748	08/01/19 07:35:00 PM	34.374
1749	08/01/19 07:40:00 PM	34.374
1750	08/01/19 07:45:00 PM	34.374
1751	08/01/19 07:50:00 PM	34.374
1752	08/01/19 07:55:00 PM	34.374
1753	08/01/19 08:00:00 PM	34.374
1754	08/01/19 08:05:00 PM	34.374
1755	08/01/19 08:10:00 PM	34.374
1756	08/01/19 08:15:00 PM	34.374
1757	08/01/19 08:20:00 PM	34.374
1758	08/01/19 08:25:00 PM	34.374
1759	08/01/19 08:30:00 PM	34.374
1760	08/01/19 08:35:00 PM	34.479
1761	08/01/19 08:40:00 PM	34.479
1762	08/01/19 08:45:00 PM	34.479
1763	08/01/19 08:50:00 PM	34.479
1764	08/01/19 08:55:00 PM	34.479
1765	08/01/19 09:00:00 PM	34.479
1766	08/01/19 09:05:00 PM	34.479
1767	08/01/19 09:10:00 PM	34.374
1768	08/01/19 09:15:00 PM	34.479
1769	08/01/19 09:20:00 PM	34.479
1770	08/01/19 09:25:00 PM	34.479
1771	08/01/19 09:30:00 PM	34.374
1772	08/01/19 09:35:00 PM	34.479
1773	08/01/19 09:40:00 PM	34.479
1774	08/01/19 09:45:00 PM	34.479
1775	08/01/19 09:50:00 PM	34.374
1776	08/01/19 09:55:00 PM	34.479
1777	08/01/19 10:00:00 PM	34.374
1778	08/01/19 10:05:00 PM	34.479
1779	08/01/19 10:10:00 PM	34.374
1780	08/01/19 10:15:00 PM	34.479
1781	08/01/19 10:20:00 PM	34.479
1782	08/01/19 10:25:00 PM	34.479
1783	08/01/19 10:30:00 PM	34.479
1784	08/01/19 10:35:00 PM	34.479
1785	08/01/19 10:40:00 PM	34.479
1786	08/01/19 10:45:00 PM	34.479
1787	08/01/19 10:50:00 PM	34.479
1788	08/01/19 10:55:00 PM	34.479
1789	08/01/19 11:00:00 PM	34.479
1790	08/01/19 11:05:00 PM	34.479
1791	08/01/19 11:10:00 PM	34.479
1792	08/01/19 11:15:00 PM	34.479
1793	08/01/19 11:20:00 PM	34.479
1794	08/01/19 11:25:00 PM	34.479
1795	08/01/19 11:30:00 PM	34.479
1796	08/01/19 11:35:00 PM	34.479
1797	08/01/19 11:40:00 PM	34.479
1798	08/01/19 11:45:00 PM	34.479
1799	08/01/19 11:50:00 PM	34.479
1800	08/01/19 11:55:00 PM	34.479
1801	08/02/19 12:00:00 AM	34.479
1802	08/02/19 12:05:00 AM	34.479
1803	08/02/19 12:10:00 AM	34.479
1804	08/02/19 12:15:00 AM	34.479
1805	08/02/19 12:20:00 AM	34.479
1806	08/02/19 12:25:00 AM	34.479
1807	08/02/19 12:30:00 AM	34.479
1808	08/02/19 12:35:00 AM	34.479
1809	08/02/19 12:40:00 AM	34.479
1810	08/02/19 12:45:00 AM	34.479
1811	08/02/19 12:50:00 AM	34.479
1812	08/02/19 12:55:00 AM	34.479
1813	08/02/19 01:00:00 AM	34.479
1814	08/02/19 01:05:00 AM	34.479
1815	08/02/19 01:10:00 AM	34.479
1816	08/02/19 01:15:00 AM	34.479
1817	08/02/19 01:20:00 AM	34.479
1818	08/02/19 01:25:00 AM	34.479
1819	08/02/19 01:30:00 AM	34.479
1820	08/02/19 01:35:00 AM	34.479
1821	08/02/19 01:40:00 AM	34.479
1822	08/02/19 01:45:00 AM	34.479
1823	08/02/19 01:50:00 AM	34.479
1824	08/02/19 01:55:00 AM	34.479
1825	08/02/19 02:00:00 AM	34.479
1826	08/02/19 02:05:00 AM	34.479
1827	08/02/19 02:10:00 AM	34.479
1828	08/02/19 02:15:00 AM	34.479
1829	08/02/19 02:20:00 AM	34.479
1830	08/02/19 02:25:00 AM	34.479
1831	08/02/19 02:30:00 AM	34.479
1832	08/02/19 02:35:00 AM	34.479
1833	08/02/19 02:40:00 AM	34.479
1834	08/02/19 02:45:00 AM	34.479
1835	08/02/19 02:50:00 AM	34.479
1836	08/02/19 02:55:00 AM	34.479
1837	08/02/19 03:00:00 AM	34.479
1838	08/02/19 03:05:00 AM	34.479
1839	08/02/19 03:10:00 AM	34.479
1840	08/02/19 03:15:00 AM	34.479
1841	08/02/19 03:20:00 AM	34.479
1842	08/02/19 03:25:00 AM	34.479
1843	08/02/19 03:30:00 AM	34.479
1844	08/02/19 03:35:00 AM	34.479
1845	08/02/19 03:40:00 AM	34.479
1846	08/02/19 03:45:00 AM	34.479
1847	08/02/19 03:50:00 AM	34.479
1848	08/02/19 03:55:00 AM	34.479
1849	08/02/19 04:00:00 AM	34.479
1850	08/02/19 04:05:00 AM	34.479
1851	08/02/19 04:10:00 AM	34.479
1852	08/02/19 04:15:00 AM	34.479
1853	08/02/19 04:20:00 AM	34.479
1854	08/02/19 04:25:00 AM	34.479
1855	08/02/19 04:30:00 AM	34.479
1856	08/02/19 04:35:00 AM	34.479
1857	08/02/19 04:40:00 AM	34.479
1858	08/02/19 04:45:00 AM	34.479
1859	08/02/19 04:50:00 AM	34.479
1860	08/02/19 04:55:00 AM	34.479
1861	08/02/19 05:00:00 AM	34.479
1862	08/02/19 05:05:00 AM	34.479
1863	08/02/19 05:10:00 AM	34.479
1864	08/02/19 05:15:00 AM	34.479
1865	08/02/19 05:20:00 AM	34.479
1866	08/02/19 05:25:00 AM	34.479
1867	08/02/19 05:30:00 AM	34.479
1868	08/02/19 05:35:00 AM	34.479
1869	08/02/19 05:40:00 AM	34.479
1870	08/02/19 05:45:00 AM	34.479
1871	08/02/19 05:50:00 AM	34.479
1872	08/02/19 05:55:00 AM	34.479
1873	08/02/19 06:00:00 AM	34.479
1874	08/02/19 06:05:00 AM	34.479
1875	08/02/19 06:10:00 AM	34.479
1876	08/02/19 06:15:00 AM	34.479
1877	08/02/19 06:20:00 AM	34.479
1878	08/02/19 06:25:00 AM	34.479
1879	08/02/19 06:30:00 AM	34.479
1880	08/02/19 06:35:00 AM	34.479
1881	08/02/19 06:40:00 AM	34.479
1882	08/02/19 06:45:00 AM	34.479
1883	08/02/19 06:50:00 AM	34.479
1884	08/02/19 06:55:00 AM	34.479
1885	08/02/19 07:00:00 AM	34.479
1886	08/02/19 07:05:00 AM	34.479
1887	08/02/19 07:10:00 AM	34.479
1888	08/02/19 07:15:00 AM	34.479
1889	08/02/19 07:20:00 AM	34.479
1890	08/02/19 07:25:00 AM	34.479
1891	08/02/19 07:30:00 AM	34.479
1892	08/02/19 07:35:00 AM	34.479
1893	08/02/19 07:40:00 AM	34.479
1894	08/02/19 07:45:00 AM	34.479
1895	08/02/19 07:50:00 AM	34.479
1896	08/02/19 07:55:00 AM	34.479
1897	08/02/19 08:00:00 AM	34.479
1898	08/02/19 08:05:00 AM	34.479
1899	08/02/19 08:10:00 AM	34.479
1900	08/02/19 08:15:00 AM	34.479
1901	08/02/19 08:20:00 AM	34.479
1902	08/02/19 08:25:00 AM	34.479
1903	08/02/19 08:30:00 AM	34.479
1904	08/02/19 08:35:00 AM	34.479
1905	08/02/19 08:40:00 AM	34.479
1906	08/02/19 08:45:00 AM	34.479
1907	08/02/19 08:50:00 AM	34.479
1908	08/02/19 08:55:00 AM	34.479
1909	08/02/19 09:00:00 AM	34.479
1910	08/02/19 09:05:00 AM	34.479
1911	08/02/19 09:10:00 AM	34.479
1912	08/02/19 09:15:00 AM	34.479
1913	08/02/19 09:20:00 AM	34.479
1914	08/02/19 09:25:00 AM	34.479
1915	08/02/19 09:30:00 AM	34.479
1916	08/02/19 09:35:00 AM	34.479
1917	08/02/19 09:40:00 AM	34.479
1918	08/02/19 09:45:00 AM	34.479
1919	08/02/19 09:50:00 AM	34.479
1920	08/02/19 09:55:00 AM	34.479
1921	08/02/19 10:00:00 AM	34.479
1922	08/02/19 10:05:00 AM	34.479
1923	08/02/19 10:10:00 AM	34.479
1924	08/02/19 10:15:00 AM	34.479
1925	08/02/19 10:20:00 AM	34.479
1926	08/02/19 10:25:00 AM	34.585
1927	08/02/19 10:30:00 AM	34.585
1928	08/02/19 10:35:00 AM	34.585
1929	08/02/19 10:40:00 AM	34.691
1930	08/02/19 10:45:00 AM	34.691
1931	08/02/19 10:50:00 AM	34.691
1932	08/02/19 10:55:00 AM	34.796
1933	08/02/19 11:00:00 AM	34.796
1934	08/02/19 11:05:00 AM	34.796
1935	08/02/19 11:10:00 AM	34.796
1936	08/02/19 11:15:00 AM	34.691
1937	08/02/19 11:20:00 AM	34.796
1938	08/02/19 11:25:00 AM	34.691
1939	08/02/19 11:30:00 AM	34.796
1940	08/02/19 11:35:00 AM	34.796
1941	08/02/19 11:40:00 AM	34.796
1942	08/02/19 11:45:00 AM	34.796
1943	08/02/19 11:50:00 AM	34.691
1944	08/02/19 11:55:00 AM	34.796
1945	08/02/19 12:00:00 PM	34.796
1946	08/02/19 12:05:00 PM	34.796
1947	08/02/19 12:10:00 PM	34.796
1948	08/02/19 12:15:00 PM	34.796
1949	08/02/19 12:20:00 PM	34.796
1950	08/02/19 12:25:00 PM	34.796
1951	08/02/19 12:30:00 PM	34.796
1952	08/02/19 12:35:00 PM	34.796
1953	08/02/19 12:40:00 PM	34.691
1954	08/02/19 12:45:00 PM	34.796
1955	08/02/19 12:50:00 PM	34.796
1956	08/02/19 12:55:00 PM	34.796
1957	08/02/19 01:00:00 PM	34.796
1958	08/02/19 01:05:00 PM	34.796
1959	08/02/19 01:10:00 PM	34.796
1960	08/02/19 01:15:00 PM	34.691
1961	08/02/19 01:20:00 PM	34.796
1962	08/02/19 01:25:00 PM	34.796
1963	08/02/19 01:30:00 PM	34.796
1964	08/02/19 01:35:00 PM	34.796
1965	08/02/19 01:40:00 PM	34.796
1966	08/02/19 01:45:00 PM	34.796
1967	08/02/19 01:50:00 PM	34.796
1968	08/02/19 01:55:00 PM	34.796
1969	08/02/19 02:00:00 PM	34.796
1970	08/02/19 02:05:00 PM	34.691
1971	08/02/19 02:10:00 PM	34.691
1972	08/02/19 02:15:00 PM	34.796
1973	08/02/19 02:20:00 PM	34.796
1974	08/02/19 02:25:00 PM	34.796
1975	08/02/19 02:30:00 PM	34.796
1976	08/02/19 02:35:00 PM	34.796
1977	08/02/19 02:40:00 PM	34.796
1978	08/02/19 02:45:00 PM	34.796
1979	08/02/19 02:50:00 PM	34.796
1980	08/02/19 02:55:00 PM	34.796
1981	08/02/19 03:00:00 PM	34.796
1982	08/02/19 03:05:00 PM	34.796
1983	08/02/19 03:10:00 PM	34.796
1984	08/02/19 03:15:00 PM	34.796
1985	08/02/19 03:20:00 PM	34.796
1986	08/02/19 03:25:00 PM	34.796
1987	08/02/19 03:30:00 PM	34.796
1988	08/02/19 03:35:00 PM	34.796
1989	08/02/19 03:40:00 PM	34.796
1990	08/02/19 03:45:00 PM	34.796
1991	08/02/19 03:50:00 PM	34.796
1992	08/02/19 03:55:00 PM	34.796
1993	08/02/19 04:00:00 PM	34.796
1994	08/02/19 04:05:00 PM	34.796
1995	08/02/19 04:10:00 PM	34.796
1996	08/02/19 04:15:00 PM	34.796
1997	08/02/19 04:20:00 PM	34.796
1998	08/02/19 04:25:00 PM	34.796
1999	08/02/19 04:30:00 PM	34.796
2000	08/02/19 04:35:00 PM	34.796
2001	08/02/19 04:40:00 PM	34.796
2002	08/02/19 04:45:00 PM	34.903
2003	08/02/19 04:50:00 PM	34.796
2004	08/02/19 04:55:00 PM	34.903
2005	08/02/19 05:00:00 PM	34.903
2006	08/02/19 05:05:00 PM	34.796
2007	08/02/19 05:10:00 PM	34.903
2008	08/02/19 05:15:00 PM	34.796
2009	08/02/19 05:20:00 PM	34.903
2010	08/02/19 05:25:00 PM	34.903
2011	08/02/19 05:30:00 PM	34.796
2012	08/02/19 05:35:00 PM	34.903
2013	08/02/19 05:40:00 PM	34.796
2014	08/02/19 05:45:00 PM	34.903
2015	08/02/19 05:50:00 PM	34.903
2016	08/02/19 05:55:00 PM	34.903
2017	08/02/19 06:00:00 PM	34.796
2018	08/02/19 06:05:00 PM	34.903
2019	08/02/19 06:10:00 PM	34.903
2020	08/02/19 06:15:00 PM	34.903
2021	08/02/19 06:20:00 PM	34.903
2022	08/02/19 06:25:00 PM	34.903
2023	08/02/19 06:30:00 PM	34.903
2024	08/02/19 06:35:00 PM	34.903
2025	08/02/19 06:40:00 PM	34.903
2026	08/02/19 06:45:00 PM	34.903
2027	08/02/19 06:50:00 PM	34.903
2028	08/02/19 06:55:00 PM	34.903
2029	08/02/19 07:00:00 PM	34.903
2030	08/02/19 07:05:00 PM	34.903
2031	08/02/19 07:10:00 PM	34.903
2032	08/02/19 07:15:00 PM	34.903
2033	08/02/19 07:20:00 PM	34.903
2034	08/02/19 07:25:00 PM	34.903
2035	08/02/19 07:30:00 PM	34.903
2036	08/02/19 07:35:00 PM	34.903
2037	08/02/19 07:40:00 PM	34.903
2038	08/02/19 07:45:00 PM	34.903
2039	08/02/19 07:50:00 PM	34.903
2040	08/02/19 07:55:00 PM	34.903
2041	08/02/19 08:00:00 PM	34.903
2042	08/02/19 08:05:00 PM	34.903
2043	08/02/19 08:10:00 PM	34.903
2044	08/02/19 08:15:00 PM	34.903
2045	08/02/19 08:20:00 PM	34.903
2046	08/02/19 08:25:00 PM	34.903
2047	08/02/19 08:30:00 PM	34.903
2048	08/02/19 08:35:00 PM	34.903
2049	08/02/19 08:40:00 PM	34.903
2050	08/02/19 08:45:00 PM	34.903
2051	08/02/19 08:50:00 PM	34.903
2052	08/02/19 08:55:00 PM	34.903
2053	08/02/19 09:00:00 PM	34.903
2054	08/02/19 09:05:00 PM	34.903
2055	08/02/19 09:10:00 PM	34.903
2056	08/02/19 09:15:00 PM	34.903
2057	08/02/19 09:20:00 PM	34.903
2058	08/02/19 09:25:00 PM	34.903
2059	08/02/19 09:30:00 PM	34.903
2060	08/02/19 09:35:00 PM	34.903
2061	08/02/19 09:40:00 PM	34.903
2062	08/02/19 09:45:00 PM	34.903
2063	08/02/19 09:50:00 PM	34.903
2064	08/02/19 09:55:00 PM	34.903
2065	08/02/19 10:00:00 PM	35.009
2066	08/02/19 10:05:00 PM	34.903
2067	08/02/19 10:10:00 PM	34.903
2068	08/02/19 10:15:00 PM	34.903
2069	08/02/19 10:20:00 PM	35.009
2070	08/02/19 10:25:00 PM	35.009
2071	08/02/19 10:30:00 PM	35.009
2072	08/02/19 10:35:00 PM	35.009
2073	08/02/19 10:40:00 PM	35.009
2074	08/02/19 10:45:00 PM	35.009
2075	08/02/19 10:50:00 PM	35.009
2076	08/02/19 10:55:00 PM	35.009
2077	08/02/19 11:00:00 PM	35.009
2078	08/02/19 11:05:00 PM	35.009
2079	08/02/19 11:10:00 PM	35.009
2080	08/02/19 11:15:00 PM	35.009
2081	08/02/19 11:20:00 PM	35.009
2082	08/02/19 11:25:00 PM	35.009
2083	08/02/19 11:30:00 PM	35.009
2084	08/02/19 11:35:00 PM	35.009
2085	08/02/19 11:40:00 PM	35.009
2086	08/02/19 11:45:00 PM	35.009
2087	08/02/19 11:50:00 PM	35.009
2088	08/02/19 11:55:00 PM	35.009
2089	08/03/19 12:00:00 AM	35.009
2090	08/03/19 12:05:00 AM	35.009
2091	08/03/19 12:10:00 AM	35.009
2092	08/03/19 12:15:00 AM	35.009
2093	08/03/19 12:20:00 AM	35.009
2094	08/03/19 12:25:00 AM	35.009
2095	08/03/19 12:30:00 AM	35.009
2096	08/03/19 12:35:00 AM	35.009
2097	08/03/19 12:40:00 AM	35.009
2098	08/03/19 12:45:00 AM	35.009
2099	08/03/19 12:50:00 AM	35.009
2100	08/03/19 12:55:00 AM	34.903
2101	08/03/19 01:00:00 AM	35.009
2102	08/03/19 01:05:00 AM	35.009
2103	08/03/19 01:10:00 AM	35.009
2104	08/03/19 01:15:00 AM	35.009
2105	08/03/19 01:20:00 AM	35.009
2106	08/03/19 01:25:00 AM	35.009
2107	08/03/19 01:30:00 AM	35.009
2108	08/03/19 01:35:00 AM	35.009
2109	08/03/19 01:40:00 AM	35.009
2110	08/03/19 01:45:00 AM	35.009
2111	08/03/19 01:50:00 AM	35.009
2112	08/03/19 01:55:00 AM	35.009
2113	08/03/19 02:00:00 AM	35.009
2114	08/03/19 02:05:00 AM	34.903
2115	08/03/19 02:10:00 AM	35.009
2116	08/03/19 02:15:00 AM	35.009
2117	08/03/19 02:20:00 AM	35.009
2118	08/03/19 02:25:00 AM	35.009
2119	08/03/19 02:30:00 AM	35.009
2120	08/03/19 02:35:00 AM	35.009
2121	08/03/19 02:40:00 AM	35.009
2122	08/03/19 02:45:00 AM	35.009
2123	08/03/19 02:50:00 AM	35.009
2124	08/03/19 02:55:00 AM	35.009
2125	08/03/19 03:00:00 AM	35.009
2126	08/03/19 03:05:00 AM	35.009
2127	08/03/19 03:10:00 AM	35.009
2128	08/03/19 03:15:00 AM	35.009
2129	08/03/19 03:20:00 AM	35.009
2130	08/03/19 03:25:00 AM	35.009
2131	08/03/19 03:30:00 AM	35.009
2132	08/03/19 03:35:00 AM	35.009
2133	08/03/19 03:40:00 AM	35.009
2134	08/03/19 03:45:00 AM	35.009
2135	08/03/19 03:50:00 AM	35.009
2136	08/03/19 03:55:00 AM	35.009
2137	08/03/19 04:00:00 AM	35.009
2138	08/03/19 04:05:00 AM	35.009
2139	08/03/19 04:10:00 AM	35.009
2140	08/03/19 04:15:00 AM	35.009
2141	08/03/19 04:20:00 AM	35.009
2142	08/03/19 04:25:00 AM	35.009
2143	08/03/19 04:30:00 AM	35.009
2144	08/03/19 04:35:00 AM	35.009
2145	08/03/19 04:40:00 AM	35.009
2146	08/03/19 04:45:00 AM	35.009
2147	08/03/19 04:50:00 AM	35.009
2148	08/03/19 04:55:00 AM	35.009
2149	08/03/19 05:00:00 AM	35.009
2150	08/03/19 05:05:00 AM	35.009
2151	08/03/19 05:10:00 AM	35.009
2152	08/03/19 05:15:00 AM	35.009
2153	08/03/19 05:20:00 AM	35.009
2154	08/03/19 05:25:00 AM	35.009
2155	08/03/19 05:30:00 AM	35.009
2156	08/03/19 05:35:00 AM	35.009
2157	08/03/19 05:40:00 AM	35.009
2158	08/03/19 05:45:00 AM	35.009
2159	08/03/19 05:50:00 AM	35.009
2160	08/03/19 05:55:00 AM	35.009
2161	08/03/19 06:00:00 AM	35.009
2162	08/03/19 06:05:00 AM	35.009
2163	08/03/19 06:10:00 AM	35.009
2164	08/03/19 06:15:00 AM	35.009
2165	08/03/19 06:20:00 AM	35.009
2166	08/03/19 06:25:00 AM	35.009
2167	08/03/19 06:30:00 AM	35.009
2168	08/03/19 06:35:00 AM	35.009
2169	08/03/19 06:40:00 AM	35.009
2170	08/03/19 06:45:00 AM	35.009
2171	08/03/19 06:50:00 AM	35.009
2172	08/03/19 06:55:00 AM	35.009
2173	08/03/19 07:00:00 AM	35.009
2174	08/03/19 07:05:00 AM	35.009
2175	08/03/19 07:10:00 AM	35.009
2176	08/03/19 07:15:00 AM	35.009
2177	08/03/19 07:20:00 AM	35.009
2178	08/03/19 07:25:00 AM	35.009
2179	08/03/19 07:30:00 AM	35.009
2180	08/03/19 07:35:00 AM	35.009
2181	08/03/19 07:40:00 AM	35.009
2182	08/03/19 07:45:00 AM	35.009
2183	08/03/19 07:50:00 AM	35.009
2184	08/03/19 07:55:00 AM	35.009
2185	08/03/19 08:00:00 AM	35.009
2186	08/03/19 08:05:00 AM	35.009
2187	08/03/19 08:10:00 AM	35.009
2188	08/03/19 08:15:00 AM	35.009
2189	08/03/19 08:20:00 AM	35.009
2190	08/03/19 08:25:00 AM	35.009
2191	08/03/19 08:30:00 AM	35.009
2192	08/03/19 08:35:00 AM	35.009
2193	08/03/19 08:40:00 AM	35.009
2194	08/03/19 08:45:00 AM	35.009
2195	08/03/19 08:50:00 AM	35.009
2196	08/03/19 08:55:00 AM	35.009
2197	08/03/19 09:00:00 AM	35.009
2198	08/03/19 09:05:00 AM	35.009
2199	08/03/19 09:10:00 AM	35.009
2200	08/03/19 09:15:00 AM	35.009
2201	08/03/19 09:20:00 AM	35.009
2202	08/03/19 09:25:00 AM	35.009
2203	08/03/19 09:30:00 AM	35.009
2204	08/03/19 09:35:00 AM	34.903
2205	08/03/19 09:40:00 AM	35.009
2206	08/03/19 09:45:00 AM	35.009
2207	08/03/19 09:50:00 AM	35.009
2208	08/03/19 09:55:00 AM	35.009
2209	08/03/19 10:00:00 AM	35.009
2210	08/03/19 10:05:00 AM	35.009
2211	08/03/19 10:10:00 AM	35.009
2212	08/03/19 10:15:00 AM	35.009
2213	08/03/19 10:20:00 AM	35.009
2214	08/03/19 10:25:00 AM	35.009
2215	08/03/19 10:30:00 AM	35.009
2216	08/03/19 10:35:00 AM	35.009
2217	08/03/19 10:40:00 AM	35.009
2218	08/03/19 10:45:00 AM	35.009
2219	08/03/19 10:50:00 AM	35.009
2220	08/03/19 10:55:00 AM	35.009
2221	08/03/19 11:00:00 AM	35.009
2222	08/03/19 11:05:00 AM	35.115
2223	08/03/19 11:10:00 AM	35.115
2224	08/03/19 11:15:00 AM	35.115
2225	08/03/19 11:20:00 AM	35.115
2226	08/03/19 11:25:00 AM	35.115
2227	08/03/19 11:30:00 AM	35.115
2228	08/03/19 11:35:00 AM	35.115
2229	08/03/19 11:40:00 AM	35.115
2230	08/03/19 11:45:00 AM	35.115
2231	08/03/19 11:50:00 AM	35.222
2232	08/03/19 11:55:00 AM	35.222
2233	08/03/19 12:00:00 PM	35.222
2234	08/03/19 12:05:00 PM	35.222
2235	08/03/19 12:10:00 PM	35.222
2236	08/03/19 12:15:00 PM	35.222
2237	08/03/19 12:20:00 PM	35.222
2238	08/03/19 12:25:00 PM	35.222
2239	08/03/19 12:30:00 PM	35.222
2240	08/03/19 12:35:00 PM	35.222
2241	08/03/19 12:40:00 PM	35.222
2242	08/03/19 12:45:00 PM	35.222
2243	08/03/19 12:50:00 PM	35.222
2244	08/03/19 12:55:00 PM	35.222
2245	08/03/19 01:00:00 PM	35.328
2246	08/03/19 01:05:00 PM	35.328
2247	08/03/19 01:10:00 PM	35.328
2248	08/03/19 01:15:00 PM	35.328
2249	08/03/19 01:20:00 PM	35.328
2250	08/03/19 01:25:00 PM	35.328
2251	08/03/19 01:30:00 PM	35.328
2252	08/03/19 01:35:00 PM	35.328
2253	08/03/19 01:40:00 PM	35.328
2254	08/03/19 01:45:00 PM	35.328
2255	08/03/19 01:50:00 PM	35.328
2256	08/03/19 01:55:00 PM	35.328
2257	08/03/19 02:00:00 PM	35.328
2258	08/03/19 02:05:00 PM	35.328
2259	08/03/19 02:10:00 PM	35.222
2260	08/03/19 02:15:00 PM	35.222
2261	08/03/19 02:20:00 PM	35.222
2262	08/03/19 02:25:00 PM	35.222
2263	08/03/19 02:30:00 PM	35.222
2264	08/03/19 02:35:00 PM	35.222
2265	08/03/19 02:40:00 PM	35.222
2266	08/03/19 02:45:00 PM	35.222
2267	08/03/19 02:50:00 PM	35.222
2268	08/03/19 02:55:00 PM	35.222
2269	08/03/19 03:00:00 PM	35.222
2270	08/03/19 03:05:00 PM	35.328
