RecNum	DateTime	KAUST_LT_Tank3-S35A
3058	08/06/19 08:45:00 AM	35.542
3059	08/06/19 08:50:00 AM	35.542
3060	08/06/19 08:55:00 AM	35.542
3061	08/06/19 09:00:00 AM	35.435
3062	08/06/19 09:05:00 AM	35.542
3063	08/06/19 09:10:00 AM	35.542
3064	08/06/19 09:15:00 AM	35.542
3065	08/06/19 09:20:00 AM	35.542
3066	08/06/19 09:25:00 AM	35.542
3067	08/06/19 09:30:00 AM	35.542
3068	08/06/19 09:35:00 AM	35.542
3069	08/06/19 09:40:00 AM	35.542
3070	08/06/19 09:45:00 AM	35.542
3071	08/06/19 09:50:00 AM	35.542
3072	08/06/19 09:55:00 AM	35.542
3073	08/06/19 10:00:00 AM	35.542
3074	08/06/19 10:05:00 AM	35.542
3075	08/06/19 10:10:00 AM	35.542
3076	08/06/19 10:15:00 AM	35.435
3077	08/06/19 10:20:00 AM	35.542
3078	08/06/19 10:25:00 AM	35.542
3079	08/06/19 10:30:00 AM	35.542
3080	08/06/19 10:35:00 AM	35.542
3081	08/06/19 10:40:00 AM	35.542
3082	08/06/19 10:45:00 AM	35.542
3083	08/06/19 10:50:00 AM	35.542
3084	08/06/19 10:55:00 AM	35.542
3085	08/06/19 11:00:00 AM	35.542
3086	08/06/19 11:05:00 AM	35.542
3087	08/06/19 11:10:00 AM	35.542
3088	08/06/19 11:15:00 AM	35.435
3089	08/06/19 11:20:00 AM	35.542
3090	08/06/19 11:25:00 AM	35.542
3091	08/06/19 11:30:00 AM	35.542
3092	08/06/19 11:35:00 AM	35.542
3093	08/06/19 11:40:00 AM	35.542
3094	08/06/19 11:45:00 AM	35.542
3095	08/06/19 11:50:00 AM	35.542
3096	08/06/19 11:55:00 AM	35.435
3097	08/06/19 12:00:00 PM	35.542
3098	08/06/19 12:05:00 PM	33.953
3099	08/06/19 12:10:00 PM	30.760
3100	08/06/19 12:15:00 PM	30.862
3101	08/06/19 12:20:00 PM	32.394
3102	08/06/19 12:25:00 PM	33.326
3103	08/06/19 12:30:00 PM	33.953
3104	08/06/19 12:35:00 PM	34.163
3105	08/06/19 12:40:00 PM	34.585
3106	08/06/19 12:45:00 PM	35.115
3107	08/06/19 12:50:00 PM	35.649
3108	08/06/19 12:55:00 PM	35.649
3109	08/06/19 01:00:00 PM	35.971
3110	08/06/19 01:05:00 PM	36.079
3111	08/06/19 01:10:00 PM	36.079
3112	08/06/19 01:15:00 PM	36.187
3113	08/06/19 01:20:00 PM	36.403
3114	08/06/19 01:25:00 PM	36.295
3115	08/06/19 01:30:00 PM	36.295
3116	08/06/19 01:35:00 PM	36.403
3117	08/06/19 01:40:00 PM	36.837
3118	08/06/19 01:45:00 PM	36.837
3119	08/06/19 01:50:00 PM	36.728
3120	08/06/19 01:55:00 PM	36.946
3121	08/06/19 02:00:00 PM	36.946
3122	08/06/19 02:05:00 PM	36.728
3123	08/06/19 02:10:00 PM	36.728
3124	08/06/19 02:15:00 PM	36.620
3125	08/06/19 02:20:00 PM	36.620
3126	08/06/19 02:25:00 PM	36.946
3127	08/06/19 02:30:00 PM	37.274
3128	08/06/19 02:35:00 PM	37.274
3129	08/06/19 02:40:00 PM	37.494
3130	08/06/19 02:45:00 PM	37.604
3131	08/06/19 02:50:00 PM	37.604
3132	08/06/19 02:55:00 PM	37.604
3133	08/06/19 03:00:00 PM	37.604
3134	08/06/19 03:05:00 PM	37.824
3135	08/06/19 03:10:00 PM	38.268
3136	08/06/19 03:15:00 PM	38.714
3137	08/06/19 03:20:00 PM	38.490
3138	08/06/19 03:25:00 PM	38.379
3139	08/06/19 03:30:00 PM	37.824
3140	08/06/19 03:35:00 PM	37.274
3141	08/06/19 03:40:00 PM	36.946
3142	08/06/19 03:45:00 PM	37.055
3143	08/06/19 03:50:00 PM	36.946
3144	08/06/19 03:55:00 PM	36.946
3145	08/06/19 04:00:00 PM	36.837
3146	08/06/19 04:05:00 PM	36.837
3147	08/06/19 04:10:00 PM	36.728
3148	08/06/19 04:15:00 PM	36.837
3149	08/06/19 04:20:00 PM	36.837
3150	08/06/19 04:25:00 PM	36.728
3151	08/06/19 04:30:00 PM	36.620
3152	08/06/19 04:35:00 PM	36.403
3153	08/06/19 04:40:00 PM	36.403
3154	08/06/19 04:45:00 PM	36.511
3155	08/06/19 04:50:00 PM	37.055
3156	08/06/19 04:55:00 PM	36.728
3157	08/06/19 05:00:00 PM	36.620
3158	08/06/19 05:05:00 PM	37.935
3159	08/06/19 05:10:00 PM	37.165
3160	08/06/19 05:15:00 PM	36.511
3161	08/06/19 05:20:00 PM	36.079
3162	08/06/19 05:25:00 PM	35.756
3163	08/06/19 05:30:00 PM	35.864
3164	08/06/19 05:35:00 PM	35.864
3165	08/06/19 05:40:00 PM	35.971
3166	08/06/19 05:45:00 PM	35.864
3167	08/06/19 05:50:00 PM	35.649
3168	08/06/19 05:55:00 PM	36.403
3169	08/06/19 06:00:00 PM	36.728
3170	08/06/19 06:05:00 PM	36.079
3171	08/06/19 06:10:00 PM	35.435
3172	08/06/19 06:15:00 PM	34.903
3173	08/06/19 06:20:00 PM	34.585
3174	08/06/19 06:25:00 PM	34.268
3175	08/06/19 06:30:00 PM	34.058
3176	08/06/19 06:35:00 PM	33.953
3177	08/06/19 06:40:00 PM	33.743
3178	08/06/19 06:45:00 PM	33.639
3179	08/06/19 06:50:00 PM	33.535
3180	08/06/19 06:55:00 PM	33.326
3181	08/06/19 07:00:00 PM	32.911
3182	08/06/19 07:05:00 PM	31.880
3183	08/06/19 07:10:00 PM	30.963
3184	08/06/19 07:15:00 PM	30.356
3185	08/06/19 07:20:00 PM	29.853
3186	08/06/19 07:25:00 PM	29.352
3187	08/06/19 07:30:00 PM	29.152
3188	08/06/19 07:35:00 PM	29.053
3189	08/06/19 07:40:00 PM	28.953
3190	08/06/19 07:45:00 PM	28.754
3191	08/06/19 07:50:00 PM	28.655
3192	08/06/19 07:55:00 PM	28.754
3193	08/06/19 08:00:00 PM	28.853
3194	08/06/19 08:05:00 PM	28.853
3195	08/06/19 08:10:00 PM	28.953
3196	08/06/19 08:15:00 PM	29.152
3197	08/06/19 08:20:00 PM	29.352
3198	08/06/19 08:25:00 PM	29.552
3199	08/06/19 08:30:00 PM	29.652
3200	08/06/19 08:35:00 PM	29.853
3201	08/06/19 08:40:00 PM	29.853
3202	08/06/19 08:45:00 PM	29.953
3203	08/06/19 08:50:00 PM	29.953
3204	08/06/19 08:55:00 PM	29.953
3205	08/06/19 09:00:00 PM	29.853
3206	08/06/19 09:05:00 PM	29.853
3207	08/06/19 09:10:00 PM	29.752
3208	08/06/19 09:15:00 PM	29.752
3209	08/06/19 09:20:00 PM	29.652
3210	08/06/19 09:25:00 PM	29.652
3211	08/06/19 09:30:00 PM	29.652
3212	08/06/19 09:35:00 PM	29.652
3213	08/06/19 09:40:00 PM	29.652
3214	08/06/19 09:45:00 PM	29.752
3215	08/06/19 09:50:00 PM	29.752
3216	08/06/19 09:55:00 PM	29.752
3217	08/06/19 10:00:00 PM	29.752
3218	08/06/19 10:05:00 PM	29.853
3219	08/06/19 10:10:00 PM	29.853
3220	08/06/19 10:15:00 PM	29.752
3221	08/06/19 10:20:00 PM	29.752
3222	08/06/19 10:25:00 PM	29.752
3223	08/06/19 10:30:00 PM	29.652
3224	08/06/19 10:35:00 PM	29.652
3225	08/06/19 10:40:00 PM	29.652
3226	08/06/19 10:45:00 PM	29.652
3227	08/06/19 10:50:00 PM	29.652
3228	08/06/19 10:55:00 PM	29.652
3229	08/06/19 11:00:00 PM	29.652
3230	08/06/19 11:05:00 PM	29.652
3231	08/06/19 11:10:00 PM	29.652
3232	08/06/19 11:15:00 PM	29.652
3233	08/06/19 11:20:00 PM	29.652
3234	08/06/19 11:25:00 PM	29.652
3235	08/06/19 11:30:00 PM	29.652
3236	08/06/19 11:35:00 PM	29.652
3237	08/06/19 11:40:00 PM	29.652
3238	08/06/19 11:45:00 PM	29.652
3239	08/06/19 11:50:00 PM	29.652
3240	08/06/19 11:55:00 PM	29.552
3241	08/07/19 12:00:00 AM	29.552
3242	08/07/19 12:05:00 AM	29.652
3243	08/07/19 12:10:00 AM	29.752
3244	08/07/19 12:15:00 AM	29.853
3245	08/07/19 12:20:00 AM	29.953
3246	08/07/19 12:25:00 AM	30.356
3247	08/07/19 12:30:00 AM	30.659
3248	08/07/19 12:35:00 AM	30.862
3249	08/07/19 12:40:00 AM	30.862
3250	08/07/19 12:45:00 AM	31.064
3251	08/07/19 12:50:00 AM	31.166
3252	08/07/19 12:55:00 AM	31.064
3253	08/07/19 01:00:00 AM	31.268
3254	08/07/19 01:05:00 AM	31.268
3255	08/07/19 01:10:00 AM	31.370
3256	08/07/19 01:15:00 AM	31.472
3257	08/07/19 01:20:00 AM	31.268
3258	08/07/19 01:25:00 AM	31.472
3259	08/07/19 01:30:00 AM	31.370
3260	08/07/19 01:35:00 AM	31.574
3261	08/07/19 01:40:00 AM	31.676
3262	08/07/19 01:45:00 AM	31.676
3263	08/07/19 01:50:00 AM	31.676
3264	08/07/19 01:55:00 AM	31.472
3265	08/07/19 02:00:00 AM	31.370
3266	08/07/19 02:05:00 AM	31.472
3267	08/07/19 02:10:00 AM	31.472
3268	08/07/19 02:15:00 AM	31.370
3269	08/07/19 02:20:00 AM	31.370
3270	08/07/19 02:25:00 AM	31.268
3271	08/07/19 02:30:00 AM	31.370
3272	08/07/19 02:35:00 AM	31.370
3273	08/07/19 02:40:00 AM	31.268
3274	08/07/19 02:45:00 AM	31.268
3275	08/07/19 02:50:00 AM	31.166
3276	08/07/19 02:55:00 AM	30.963
3277	08/07/19 03:00:00 AM	30.963
3278	08/07/19 03:05:00 AM	30.760
3279	08/07/19 03:10:00 AM	30.457
3280	08/07/19 03:15:00 AM	30.356
3281	08/07/19 03:20:00 AM	30.255
3282	08/07/19 03:25:00 AM	30.154
3283	08/07/19 03:30:00 AM	30.054
3284	08/07/19 03:35:00 AM	29.953
3285	08/07/19 03:40:00 AM	29.853
3286	08/07/19 03:45:00 AM	29.752
3287	08/07/19 03:50:00 AM	29.652
3288	08/07/19 03:55:00 AM	29.552
3289	08/07/19 04:00:00 AM	29.352
3290	08/07/19 04:05:00 AM	29.252
3291	08/07/19 04:10:00 AM	29.252
3292	08/07/19 04:15:00 AM	29.152
3293	08/07/19 04:20:00 AM	29.152
3294	08/07/19 04:25:00 AM	29.152
3295	08/07/19 04:30:00 AM	29.152
3296	08/07/19 04:35:00 AM	29.152
3297	08/07/19 04:40:00 AM	28.953
3298	08/07/19 04:45:00 AM	28.754
3299	08/07/19 04:50:00 AM	28.555
3300	08/07/19 04:55:00 AM	28.357
3301	08/07/19 05:00:00 AM	28.357
3302	08/07/19 05:05:00 AM	28.357
3303	08/07/19 05:10:00 AM	28.456
3304	08/07/19 05:15:00 AM	28.555
3305	08/07/19 05:20:00 AM	28.555
3306	08/07/19 05:25:00 AM	28.655
3307	08/07/19 05:30:00 AM	28.655
3308	08/07/19 05:35:00 AM	28.754
3309	08/07/19 05:40:00 AM	28.853
3310	08/07/19 05:45:00 AM	28.853
3311	08/07/19 05:50:00 AM	28.853
3312	08/07/19 05:55:00 AM	28.754
3313	08/07/19 06:00:00 AM	28.655
3314	08/07/19 06:05:00 AM	28.655
3315	08/07/19 06:10:00 AM	28.655
3316	08/07/19 06:15:00 AM	28.655
3317	08/07/19 06:20:00 AM	28.655
3318	08/07/19 06:25:00 AM	28.655
3319	08/07/19 06:30:00 AM	28.655
3320	08/07/19 06:35:00 AM	28.754
3321	08/07/19 06:40:00 AM	28.853
3322	08/07/19 06:45:00 AM	28.953
3323	08/07/19 06:50:00 AM	29.053
3324	08/07/19 06:55:00 AM	29.252
3325	08/07/19 07:00:00 AM	29.452
3326	08/07/19 07:05:00 AM	29.652
3327	08/07/19 07:10:00 AM	29.752
3328	08/07/19 07:15:00 AM	29.853
3329	08/07/19 07:20:00 AM	29.953
3330	08/07/19 07:25:00 AM	30.154
3331	08/07/19 07:30:00 AM	30.356
3332	08/07/19 07:35:00 AM	30.659
3333	08/07/19 07:40:00 AM	30.963
3334	08/07/19 07:45:00 AM	31.370
3335	08/07/19 07:50:00 AM	31.574
3336	08/07/19 07:55:00 AM	31.676
3337	08/07/19 08:00:00 AM	31.880
3338	08/07/19 08:05:00 AM	31.983
3339	08/07/19 08:10:00 AM	32.188
3340	08/07/19 08:15:00 AM	32.394
3341	08/07/19 08:20:00 AM	32.600
3342	08/07/19 08:25:00 AM	32.807
3343	08/07/19 08:30:00 AM	33.014
3344	08/07/19 08:35:00 AM	33.118
3345	08/07/19 08:40:00 AM	33.222
3346	08/07/19 08:45:00 AM	33.326
3347	08/07/19 08:50:00 AM	33.430
3348	08/07/19 08:55:00 AM	33.535
3349	08/07/19 09:00:00 AM	33.639
3350	08/07/19 09:05:00 AM	33.639
3351	08/07/19 09:10:00 AM	33.743
3352	08/07/19 09:15:00 AM	33.848
3353	08/07/19 09:20:00 AM	33.848
3354	08/07/19 09:25:00 AM	33.848
3355	08/07/19 09:30:00 AM	34.585
3356	08/07/19 09:35:00 AM	34.796
3357	08/07/19 09:40:00 AM	34.585
3358	08/07/19 09:45:00 AM	34.479
3359	08/07/19 09:50:00 AM	34.585
3360	08/07/19 09:55:00 AM	34.585
3361	08/07/19 10:00:00 AM	34.691
3362	08/07/19 10:05:00 AM	34.691
3363	08/07/19 10:10:00 AM	34.796
3364	08/07/19 10:15:00 AM	35.115
3365	08/07/19 10:20:00 AM	35.222
3366	08/07/19 10:25:00 AM	35.435
3367	08/07/19 10:30:00 AM	36.403
3368	08/07/19 10:35:00 AM	35.971
3369	08/07/19 10:40:00 AM	35.649
3370	08/07/19 10:45:00 AM	35.435
3371	08/07/19 10:50:00 AM	35.328
3372	08/07/19 10:55:00 AM	35.435
3373	08/07/19 11:00:00 AM	35.328
3374	08/07/19 11:05:00 AM	35.222
3375	08/07/19 11:10:00 AM	35.328
3376	08/07/19 11:15:00 AM	35.649
3377	08/07/19 11:20:00 AM	36.187
3378	08/07/19 11:25:00 AM	36.079
3379	08/07/19 11:30:00 AM	36.295
3380	08/07/19 11:35:00 AM	36.511
3381	08/07/19 11:40:00 AM	36.079
3382	08/07/19 11:45:00 AM	35.971
3383	08/07/19 11:50:00 AM	35.864
3384	08/07/19 11:55:00 AM	35.542
3385	08/07/19 12:00:00 PM	35.542
3386	08/07/19 12:05:00 PM	35.542
3387	08/07/19 12:10:00 PM	35.649
3388	08/07/19 12:15:00 PM	35.542
3389	08/07/19 12:20:00 PM	35.328
3390	08/07/19 12:25:00 PM	35.115
3391	08/07/19 12:30:00 PM	34.903
3392	08/07/19 12:35:00 PM	34.691
3393	08/07/19 12:40:00 PM	34.796
3394	08/07/19 12:45:00 PM	34.796
3395	08/07/19 12:50:00 PM	34.796
3396	08/07/19 12:55:00 PM	34.796
3397	08/07/19 01:00:00 PM	34.796
3398	08/07/19 01:05:00 PM	34.796
3399	08/07/19 01:10:00 PM	34.796
3400	08/07/19 01:15:00 PM	34.796
3401	08/07/19 01:20:00 PM	34.691
3402	08/07/19 01:25:00 PM	34.796
3403	08/07/19 01:30:00 PM	34.903
3404	08/07/19 01:35:00 PM	34.796
3405	08/07/19 01:40:00 PM	34.796
3406	08/07/19 01:45:00 PM	34.796
3407	08/07/19 01:50:00 PM	34.691
3408	08/07/19 01:55:00 PM	34.691
3409	08/07/19 02:00:00 PM	34.691
3410	08/07/19 02:05:00 PM	34.585
3411	08/07/19 02:10:00 PM	34.585
3412	08/07/19 02:15:00 PM	34.585
3413	08/07/19 02:20:00 PM	34.479
3414	08/07/19 02:25:00 PM	34.479
3415	08/07/19 02:30:00 PM	34.479
3416	08/07/19 02:35:00 PM	34.374
3417	08/07/19 02:40:00 PM	34.374
3418	08/07/19 02:45:00 PM	34.585
3419	08/07/19 02:50:00 PM	34.585
3420	08/07/19 02:55:00 PM	34.374
3421	08/07/19 03:00:00 PM	34.374
3422	08/07/19 03:05:00 PM	34.585
3423	08/07/19 03:10:00 PM	34.691
3424	08/07/19 03:15:00 PM	34.796
3425	08/07/19 03:20:00 PM	34.691
3426	08/07/19 03:25:00 PM	34.691
3427	08/07/19 03:30:00 PM	34.479
3428	08/07/19 03:35:00 PM	34.268
3429	08/07/19 03:40:00 PM	34.163
3430	08/07/19 03:45:00 PM	34.058
3431	08/07/19 03:50:00 PM	34.163
3432	08/07/19 03:55:00 PM	33.953
3433	08/07/19 04:00:00 PM	33.848
3434	08/07/19 04:05:00 PM	33.848
3435	08/07/19 04:10:00 PM	33.848
3436	08/07/19 04:15:00 PM	33.743
3437	08/07/19 04:20:00 PM	33.848
3438	08/07/19 04:25:00 PM	33.848
3439	08/07/19 04:30:00 PM	33.953
3440	08/07/19 04:35:00 PM	33.848
3441	08/07/19 04:40:00 PM	33.848
3442	08/07/19 04:45:00 PM	33.848
3443	08/07/19 04:50:00 PM	33.848
3444	08/07/19 04:55:00 PM	33.743
3445	08/07/19 05:00:00 PM	34.163
3446	08/07/19 05:05:00 PM	34.374
3447	08/07/19 05:10:00 PM	34.058
3448	08/07/19 05:15:00 PM	33.848
3449	08/07/19 05:20:00 PM	33.848
3450	08/07/19 05:25:00 PM	33.848
3451	08/07/19 05:30:00 PM	33.639
3452	08/07/19 05:35:00 PM	33.743
3453	08/07/19 05:40:00 PM	33.535
3454	08/07/19 05:45:00 PM	33.535
3455	08/07/19 05:50:00 PM	33.326
3456	08/07/19 05:55:00 PM	33.326
3457	08/07/19 06:00:00 PM	33.222
3458	08/07/19 06:05:00 PM	33.014
3459	08/07/19 06:10:00 PM	33.014
3460	08/07/19 06:15:00 PM	32.807
3461	08/07/19 06:20:00 PM	32.704
3462	08/07/19 06:25:00 PM	32.600
3463	08/07/19 06:30:00 PM	32.497
3464	08/07/19 06:35:00 PM	32.497
3465	08/07/19 06:40:00 PM	32.394
3466	08/07/19 06:45:00 PM	32.188
3467	08/07/19 06:50:00 PM	32.188
3468	08/07/19 06:55:00 PM	31.983
3469	08/07/19 07:00:00 PM	31.983
3470	08/07/19 07:05:00 PM	31.880
3471	08/07/19 07:10:00 PM	31.880
3472	08/07/19 07:15:00 PM	31.880
3473	08/07/19 07:20:00 PM	31.880
3474	08/07/19 07:25:00 PM	31.676
3475	08/07/19 07:30:00 PM	31.676
3476	08/07/19 07:35:00 PM	31.676
3477	08/07/19 07:40:00 PM	31.574
3478	08/07/19 07:45:00 PM	31.574
3479	08/07/19 07:50:00 PM	31.574
3480	08/07/19 07:55:00 PM	31.472
3481	08/07/19 08:00:00 PM	31.472
3482	08/07/19 08:05:00 PM	31.370
3483	08/07/19 08:10:00 PM	31.268
3484	08/07/19 08:15:00 PM	31.268
3485	08/07/19 08:20:00 PM	31.268
3486	08/07/19 08:25:00 PM	31.268
3487	08/07/19 08:30:00 PM	31.268
3488	08/07/19 08:35:00 PM	31.166
3489	08/07/19 08:40:00 PM	31.166
3490	08/07/19 08:45:00 PM	31.064
3491	08/07/19 08:50:00 PM	31.064
3492	08/07/19 08:55:00 PM	30.963
3493	08/07/19 09:00:00 PM	30.862
3494	08/07/19 09:05:00 PM	30.862
3495	08/07/19 09:10:00 PM	30.760
3496	08/07/19 09:15:00 PM	30.558
3497	08/07/19 09:20:00 PM	30.558
3498	08/07/19 09:25:00 PM	30.457
3499	08/07/19 09:30:00 PM	30.356
3500	08/07/19 09:35:00 PM	30.255
3501	08/07/19 09:40:00 PM	30.255
3502	08/07/19 09:45:00 PM	30.255
3503	08/07/19 09:50:00 PM	30.255
3504	08/07/19 09:55:00 PM	30.255
3505	08/07/19 10:00:00 PM	30.154
3506	08/07/19 10:05:00 PM	30.054
3507	08/07/19 10:10:00 PM	30.154
3508	08/07/19 10:15:00 PM	30.255
3509	08/07/19 10:20:00 PM	30.255
3510	08/07/19 10:25:00 PM	30.255
3511	08/07/19 10:30:00 PM	30.356
3512	08/07/19 10:35:00 PM	30.255
3513	08/07/19 10:40:00 PM	30.255
3514	08/07/19 10:45:00 PM	30.255
3515	08/07/19 10:50:00 PM	30.154
3516	08/07/19 10:55:00 PM	30.054
3517	08/07/19 11:00:00 PM	29.953
3518	08/07/19 11:05:00 PM	29.953
3519	08/07/19 11:10:00 PM	30.054
3520	08/07/19 11:15:00 PM	30.054
3521	08/07/19 11:20:00 PM	30.054
3522	08/07/19 11:25:00 PM	30.154
3523	08/07/19 11:30:00 PM	30.154
3524	08/07/19 11:35:00 PM	30.054
3525	08/07/19 11:40:00 PM	30.054
3526	08/07/19 11:45:00 PM	30.054
3527	08/07/19 11:50:00 PM	30.054
3528	08/07/19 11:55:00 PM	30.154
3529	08/08/19 12:00:00 AM	30.154
3530	08/08/19 12:05:00 AM	30.255
3531	08/08/19 12:10:00 AM	30.255
3532	08/08/19 12:15:00 AM	30.255
3533	08/08/19 12:20:00 AM	30.255
3534	08/08/19 12:25:00 AM	30.255
3535	08/08/19 12:30:00 AM	30.154
3536	08/08/19 12:35:00 AM	30.054
3537	08/08/19 12:40:00 AM	30.054
3538	08/08/19 12:45:00 AM	30.054
3539	08/08/19 12:50:00 AM	29.953
3540	08/08/19 12:55:00 AM	29.953
3541	08/08/19 01:00:00 AM	29.953
3542	08/08/19 01:05:00 AM	30.054
3543	08/08/19 01:10:00 AM	30.154
3544	08/08/19 01:15:00 AM	30.255
3545	08/08/19 01:20:00 AM	30.255
3546	08/08/19 01:25:00 AM	30.356
3547	08/08/19 01:30:00 AM	30.457
3548	08/08/19 01:35:00 AM	30.457
3549	08/08/19 01:40:00 AM	30.356
3550	08/08/19 01:45:00 AM	30.356
3551	08/08/19 01:50:00 AM	30.457
3552	08/08/19 01:55:00 AM	30.457
3553	08/08/19 02:00:00 AM	30.457
3554	08/08/19 02:05:00 AM	30.457
3555	08/08/19 02:10:00 AM	30.558
3556	08/08/19 02:15:00 AM	30.558
3557	08/08/19 02:20:00 AM	30.558
3558	08/08/19 02:25:00 AM	30.558
3559	08/08/19 02:30:00 AM	30.558
3560	08/08/19 02:35:00 AM	30.457
3561	08/08/19 02:40:00 AM	30.659
3562	08/08/19 02:45:00 AM	30.659
3563	08/08/19 02:50:00 AM	30.659
3564	08/08/19 02:55:00 AM	30.659
3565	08/08/19 03:00:00 AM	30.659
3566	08/08/19 03:05:00 AM	30.659
3567	08/08/19 03:10:00 AM	30.659
3568	08/08/19 03:15:00 AM	30.558
3569	08/08/19 03:20:00 AM	30.558
3570	08/08/19 03:25:00 AM	30.659
3571	08/08/19 03:30:00 AM	30.659
3572	08/08/19 03:35:00 AM	30.659
3573	08/08/19 03:40:00 AM	30.659
3574	08/08/19 03:45:00 AM	30.659
3575	08/08/19 03:50:00 AM	30.659
3576	08/08/19 03:55:00 AM	30.659
3577	08/08/19 04:00:00 AM	30.659
3578	08/08/19 04:05:00 AM	30.558
3579	08/08/19 04:10:00 AM	30.457
3580	08/08/19 04:15:00 AM	30.457
3581	08/08/19 04:20:00 AM	30.457
3582	08/08/19 04:25:00 AM	30.457
3583	08/08/19 04:30:00 AM	30.558
3584	08/08/19 04:35:00 AM	30.558
3585	08/08/19 04:40:00 AM	30.457
3586	08/08/19 04:45:00 AM	30.356
3587	08/08/19 04:50:00 AM	30.356
3588	08/08/19 04:55:00 AM	30.457
3589	08/08/19 05:00:00 AM	30.356
3590	08/08/19 05:05:00 AM	30.356
3591	08/08/19 05:10:00 AM	30.457
3592	08/08/19 05:15:00 AM	30.457
3593	08/08/19 05:20:00 AM	30.356
3594	08/08/19 05:25:00 AM	30.356
3595	08/08/19 05:30:00 AM	30.255
3596	08/08/19 05:35:00 AM	30.154
3597	08/08/19 05:40:00 AM	29.953
3598	08/08/19 05:45:00 AM	29.953
3599	08/08/19 05:50:00 AM	29.853
3600	08/08/19 05:55:00 AM	29.752
3601	08/08/19 06:00:00 AM	29.752
3602	08/08/19 06:05:00 AM	29.652
3603	08/08/19 06:10:00 AM	29.652
3604	08/08/19 06:15:00 AM	29.552
3605	08/08/19 06:20:00 AM	29.552
3606	08/08/19 06:25:00 AM	29.552
3607	08/08/19 06:30:00 AM	29.552
3608	08/08/19 06:35:00 AM	29.552
3609	08/08/19 06:40:00 AM	29.552
3610	08/08/19 06:45:00 AM	29.652
3611	08/08/19 06:50:00 AM	29.752
3612	08/08/19 06:55:00 AM	30.054
3613	08/08/19 07:00:00 AM	30.255
3614	08/08/19 07:05:00 AM	30.457
3615	08/08/19 07:10:00 AM	30.760
3616	08/08/19 07:15:00 AM	30.558
3617	08/08/19 07:20:00 AM	30.558
3618	08/08/19 07:25:00 AM	30.558
3619	08/08/19 07:30:00 AM	30.558
3620	08/08/19 07:35:00 AM	30.659
3621	08/08/19 07:40:00 AM	30.659
3622	08/08/19 07:45:00 AM	30.760
3623	08/08/19 07:50:00 AM	30.862
3624	08/08/19 07:55:00 AM	30.963
3625	08/08/19 08:00:00 AM	31.064
3626	08/08/19 08:05:00 AM	31.166
3627	08/08/19 08:10:00 AM	31.268
3628	08/08/19 08:15:00 AM	31.370
3629	08/08/19 08:20:00 AM	31.370
3630	08/08/19 08:25:00 AM	31.370
3631	08/08/19 08:30:00 AM	31.778
3632	08/08/19 08:35:00 AM	32.600
3633	08/08/19 08:40:00 AM	33.430
3634	08/08/19 08:45:00 AM	33.953
3635	08/08/19 08:50:00 AM	33.535
3636	08/08/19 08:55:00 AM	33.014
3637	08/08/19 09:00:00 AM	32.704
3638	08/08/19 09:05:00 AM	32.704
3639	08/08/19 09:10:00 AM	32.704
3640	08/08/19 09:15:00 AM	32.807
3641	08/08/19 09:20:00 AM	32.807
3642	08/08/19 09:25:00 AM	33.118
3643	08/08/19 09:30:00 AM	34.163
3644	08/08/19 09:35:00 AM	33.953
3645	08/08/19 09:40:00 AM	33.639
3646	08/08/19 09:45:00 AM	33.326
3647	08/08/19 09:50:00 AM	33.118
3648	08/08/19 09:55:00 AM	33.014
3649	08/08/19 10:00:00 AM	32.911
3650	08/08/19 10:05:00 AM	33.014
3651	08/08/19 10:10:00 AM	33.118
3652	08/08/19 10:15:00 AM	33.430
3653	08/08/19 10:20:00 AM	33.743
3654	08/08/19 10:25:00 AM	33.743
3655	08/08/19 10:30:00 AM	34.268
3656	08/08/19 10:35:00 AM	34.163
3657	08/08/19 10:40:00 AM	34.903
3658	08/08/19 10:45:00 AM	34.585
3659	08/08/19 10:50:00 AM	34.479
3660	08/08/19 10:55:00 AM	34.268
3661	08/08/19 11:00:00 AM	34.163
3662	08/08/19 11:05:00 AM	34.058
3663	08/08/19 11:10:00 AM	33.848
3664	08/08/19 11:15:00 AM	34.691
3665	08/08/19 11:20:00 AM	36.187
3666	08/08/19 11:25:00 AM	36.187
3667	08/08/19 11:30:00 AM	36.728
3668	08/08/19 11:35:00 AM	37.494
3669	08/08/19 11:40:00 AM	37.055
3670	08/08/19 11:45:00 AM	37.165
3671	08/08/19 11:50:00 AM	36.728
3672	08/08/19 11:55:00 AM	36.187
3673	08/08/19 12:00:00 PM	36.728
3674	08/08/19 12:05:00 PM	36.620
3675	08/08/19 12:10:00 PM	36.403
3676	08/08/19 12:15:00 PM	36.403
3677	08/08/19 12:20:00 PM	36.403
3678	08/08/19 12:25:00 PM	36.079
3679	08/08/19 12:30:00 PM	35.864
3680	08/08/19 12:35:00 PM	35.756
3681	08/08/19 12:40:00 PM	35.649
3682	08/08/19 12:45:00 PM	35.542
3683	08/08/19 12:50:00 PM	35.649
3684	08/08/19 12:55:00 PM	35.649
3685	08/08/19 01:00:00 PM	35.649
3686	08/08/19 01:05:00 PM	35.542
3687	08/08/19 01:10:00 PM	35.649
3688	08/08/19 01:15:00 PM	35.649
3689	08/08/19 01:20:00 PM	35.542
3690	08/08/19 01:25:00 PM	35.649
3691	08/08/19 01:30:00 PM	35.649
3692	08/08/19 01:35:00 PM	35.756
