Species,Date,Day,Temp,Ramp,Tank,Site,Colony,Rep,Fo,Fm,FvFm,Heatload32,Heatload33,Heatload34,AbsTemp,ElapsedT
Acropora,7292019,1,32,Control,13,Exposed,1,A,189,521,0.637,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,13,Exposed,2,A,167,448,0.627,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,13,Exposed,3,A,190,569,0.666,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,13,Exposed,4,A,170,486,0.65,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,13,Exposed,5,A,160,431,0.629,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,13,Protected,1,A,196,523,0.625,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,13,Protected,2,A,287,863,0.667,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,13,Protected,3,A,131,350,0.626,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,13,Protected,4,A,213,588,0.638,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,13,Protected,5,A,171,492,0.652,0.734227273,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Exposed,1,B,148,453,0.673,0.760583333,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Exposed,2,B,203,592,0.657,0.760583333,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Exposed,3,B,209,592,0.647,0.760583333,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Exposed,4,B,151,430,0.649,0.760583333,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Exposed,5,B,262,661,0.604,0.760583333,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Protected,1,B,178,533,0.666,0.760583333,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Protected,2,B,256,728,0.648,0.760583333,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Protected,3,B,250,737,0.661,0.760583333,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Protected,4,B,242,736,0.671,0.760583333,0,0,32.188,3
Acropora,7292019,1,32,Control,14,Protected,5,B,140,396,0.646,0.760583333,0,0,32.188,3
Acropora,7292019,1,35,Fast,9,Exposed,1,A,301,866,0.652,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,9,Exposed,2,A,442,1263,0.65,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,9,Exposed,3,A,322,951,0.661,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,9,Exposed,4,A,325,976,0.667,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,9,Exposed,5,A,273,790,0.654,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,9,Protected,1,A,457,1293,0.647,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,9,Protected,2,A,477,1168,0.592,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,9,Protected,3,A,263,686,0.617,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,9,Protected,4,A,165,441,0.626,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,9,Protected,5,A,239,726,0.671,2.500598485,0,0,32.704,3
Acropora,7292019,1,35,Fast,10,Exposed,1,B,549,1432,0.617,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,35,Fast,10,Exposed,2,B,453,1368,0.669,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,35,Fast,10,Exposed,3,B,308,855,0.64,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,35,Fast,10,Exposed,4,B,212,612,0.654,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,35,Fast,10,Exposed,5,B,282,730,0.614,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,35,Fast,10,Protected,1,B,424,1292,0.672,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,35,Fast,10,Protected,2,B,486,1304,0.627,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,35,Fast,10,Protected,3,B,395,1185,0.667,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,35,Fast,10,Protected,4,B,558,1403,0.602,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,35,Fast,10,Protected,5,B,413,1228,0.664,2.668083333,0,0,32.76408333,3
Acropora,7292019,1,36.5,Fast,11,Exposed,1,A,441,1331,0.669,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,11,Exposed,2,A,224,615,0.636,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,11,Exposed,3,A,206,561,0.633,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,11,Exposed,4,A,570,1551,0.632,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,11,Exposed,5,A,249,788,0.684,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,11,Protected,1,A,425,1197,0.645,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,11,Protected,2,A,316,926,0.659,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,11,Protected,3,A,460,1221,0.623,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,11,Protected,4,A,199,640,0.689,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,11,Protected,5,A,126,356,0.646,3.263916667,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Exposed,1,B,262,759,0.655,2.495295455,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Exposed,2,B,194,492,0.606,2.495295455,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Exposed,3,B,172,400,0.57,2.495295455,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Exposed,4,B,266,742,0.642,2.495295455,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Exposed,5,B,236,658,0.641,2.495295455,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Protected,1,B,265,757,0.65,2.495295455,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Protected,2,B,216,635,0.66,2.495295455,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Protected,3,B,149,432,0.655,2.495295455,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Protected,4,B,245,678,0.639,2.495295455,0,0,32.911,3
Acropora,7292019,1,36.5,Fast,12,Protected,5,B,332,935,0.645,2.495295455,0,0,32.911,3
Acropora,7292019,1,33.5,Slow,1,Exposed,1,A,231,679,0.66,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,33.5,Slow,1,Exposed,2,A,540,1387,0.611,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,33.5,Slow,1,Exposed,3,A,326,921,0.646,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,33.5,Slow,1,Exposed,4,A,156,397,0.607,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,33.5,Slow,1,Exposed,5,A,201,563,0.643,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,33.5,Slow,1,Protected,1,A,362,1084,0.666,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,33.5,Slow,1,Protected,2,A,323,917,0.648,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,33.5,Slow,1,Protected,3,A,227,650,0.651,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,33.5,Slow,1,Protected,4,A,191,530,0.64,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,33.5,Slow,1,Protected,5,A,247,743,0.668,2.668666667,0,0,32.69533333,3
Acropora,7292019,1,35,Slow,3,Exposed,1,A,243,679,0.642,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,3,Exposed,2,A,272,754,0.639,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,3,Exposed,3,A,299,883,0.661,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,3,Exposed,4,A,140,411,0.659,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,3,Exposed,5,A,201,537,0.626,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,3,Protected,1,A,234,620,0.623,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,3,Protected,2,A,133,393,0.662,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,3,Protected,3,A,208,563,0.631,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,3,Protected,4,A,161,435,0.63,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,3,Protected,5,A,184,479,0.616,1.913871212,0,0,32.6,3
Acropora,7292019,1,35,Slow,4,Exposed,1,B,423,1154,0.633,0.844242424,0,0,32.291,3
Acropora,7292019,1,35,Slow,4,Exposed,2,B,313,739,0.576,0.844242424,0,0,32.291,3
Acropora,7292019,1,35,Slow,4,Exposed,3,B,202,604,0.666,0.844242424,0,0,32.291,3
Acropora,7292019,1,35,Slow,4,Exposed,4,B,165,455,0.637,0.844242424,0,0,32.291,3
Acropora,7292019,1,35,Slow,4,Exposed,5,B,234,668,0.65,0.844242424,0,0,32.291,3
Acropora,7292019,1,35,Slow,4,Protected,1,B,206,558,0.631,0.844242424,0,0,32.291,3
Acropora,7292019,1,35,Slow,4,Protected,2,B,150,397,0.622,0.844242424,0,0,32.291,3
Acropora,7292019,1,35,Slow,4,Protected,3,B,177,495,0.642,0.844242424,0,0,32.291,3
Acropora,7292019,1,35,Slow,4,Protected,4,B,201,604,0.667,0.844242424,0,0,32.291,3
Acropora,7292019,1,35,Slow,4,Protected,5,B,272,751,0.638,0.844242424,0,0,32.291,3
Acropora,7292019,1,36.5,Slow,5,Exposed,1,A,167,465,0.641,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,5,Exposed,2,A,318,871,0.635,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,5,Exposed,3,A,188,552,0.659,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,5,Exposed,4,A,274,848,0.677,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,5,Exposed,5,A,229,679,0.663,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,5,Protected,1,A,217,573,0.621,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,5,Protected,2,A,240,717,0.665,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,5,Protected,3,A,286,886,0.677,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,5,Protected,4,A,157,396,0.604,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,5,Protected,5,A,314,877,0.642,2.452386364,0,0,32.678,3
Acropora,7292019,1,36.5,Slow,6,Exposed,1,B,234,609,0.616,2.298575758,0,0,32.497,3
Acropora,7292019,1,36.5,Slow,6,Exposed,2,B,226,680,0.668,2.298575758,0,0,32.497,3
Acropora,7292019,1,36.5,Slow,6,Exposed,3,B,330,1006,0.672,2.298575758,0,0,32.497,3
Acropora,7292019,1,36.5,Slow,6,Exposed,4,B,287,882,0.675,2.298575758,0,0,32.497,3
Acropora,7292019,1,36.5,Slow,6,Exposed,5,B,304,825,0.632,2.298575758,0,0,32.497,3
Acropora,7292019,1,36.5,Slow,6,Protected,1,B,276,685,0.597,2.298575758,0,0,32.497,3
Acropora,7292019,1,36.5,Slow,6,Protected,2,B,381,1017,0.625,2.298575758,0,0,32.497,3
Acropora,7292019,1,36.5,Slow,6,Protected,3,B,132,360,0.633,2.298575758,0,0,32.497,3
Acropora,7292019,1,36.5,Slow,6,Protected,4,B,573,1693,0.662,2.298575758,0,0,32.497,3
Acropora,7292019,1,36.5,Slow,6,Protected,5,B,341,970,0.648,2.298575758,0,0,32.497,3
Acropora,7292019,1,33.5,Fast,7,Exposed,1,A,281,850,0.669,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,7,Exposed,2,A,270,856,0.685,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,7,Exposed,3,A,201,527,0.619,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,7,Exposed,4,A,149,413,0.639,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,7,Exposed,5,A,224,620,0.639,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,7,Protected,1,A,191,569,0.664,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,7,Protected,2,A,364,1014,0.641,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,7,Protected,3,A,348,1044,0.667,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,7,Protected,4,A,388,1067,0.636,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,7,Protected,5,A,207,603,0.657,2.599166667,0,0,32.72116667,3
Acropora,7292019,1,33.5,Fast,8,Exposed,1,B,135,379,0.644,3.02855303,0,0,32.86766667,3
Acropora,7292019,1,33.5,Fast,8,Exposed,2,B,130,379,0.657,3.02855303,0,0,32.86766667,3
Acropora,7292019,1,33.5,Fast,8,Exposed,3,B,145,431,0.664,3.02855303,0,0,32.86766667,3
Acropora,7292019,1,33.5,Fast,8,Exposed,4,B,279,774,0.64,3.02855303,0,0,32.86766667,3
Acropora,7292019,1,33.5,Fast,8,Exposed,5,B,318,882,0.639,3.02855303,0,0,32.86766667,3
Acropora,7292019,1,33.5,Fast,8,Protected,1,B,312,796,0.608,3.02855303,0,0,32.86766667,3
Acropora,7292019,1,33.5,Fast,8,Protected,2,B,632,1630,0.612,3.02855303,0,0,32.86766667,3
Acropora,7292019,1,33.5,Fast,8,Protected,3,B,511,1410,0.638,3.02855303,0,0,32.86766667,3
Acropora,7292019,1,33.5,Fast,8,Protected,4,B,184,531,0.653,3.02855303,0,0,32.86766667,3
Acropora,7292019,1,33.5,Fast,8,Protected,5,B,340,978,0.652,3.02855303,0,0,32.86766667,3
Acropora,7312019,3,32,Control,13,Exposed,1,A,506,1402,0.639,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,13,Exposed,2,A,372,1129,0.671,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,13,Exposed,3,A,406,1158,0.649,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,13,Exposed,4,A,240,768,0.688,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,13,Exposed,5,A,454,1355,0.665,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,13,Protected,1,A,424,1225,0.654,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,13,Protected,2,A,452,1417,0.681,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,13,Protected,3,A,433,1192,0.637,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,13,Protected,4,A,283,863,0.672,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,13,Protected,5,A,289,802,0.64,9.358727273,0,0,32.1625,51
Acropora,7312019,3,32,Control,14,Exposed,1,B,203,618,0.672,9.95625,0,0,32.19658333,51
Acropora,7312019,3,32,Control,14,Exposed,2,B,250,796,0.686,9.95625,0,0,32.19658333,51
Acropora,7312019,3,32,Control,14,Exposed,3,B,371,1018,0.636,9.95625,0,0,32.19658333,51
Acropora,7312019,3,32,Control,14,Exposed,4,B,378,1152,0.672,9.95625,0,0,32.19658333,51
Acropora,7312019,3,32,Control,14,Exposed,5,B,316,900,0.649,9.95625,0,0,32.19658333,51
Acropora,7312019,3,32,Control,14,Protected,1,B,393,1157,0.66,9.95625,0,0,32.19658333,51
Acropora,7312019,3,32,Control,14,Protected,2,B,238,735,0.676,9.95625,0,0,32.19658333,51
Acropora,7312019,3,32,Control,14,Protected,3,B,335,913,0.633,9.95625,0,0,32.19658333,51
Acropora,7312019,3,32,Control,14,Protected,4,B,376,1175,0.68,9.95625,0,0,32.19658333,51
Acropora,7312019,3,32,Control,14,Protected,5,B,229,691,0.669,9.95625,0,0,32.19658333,51
Acropora,7312019,3,35,Fast,9,Exposed,1,A,346,815,0.575,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,9,Exposed,2,A,380,1125,0.662,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,9,Exposed,3,A,398,1087,0.634,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,9,Exposed,4,A,230,629,0.634,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,9,Exposed,5,A,369,1057,0.651,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,9,Protected,1,A,367,996,0.632,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,9,Protected,2,A,210,533,0.606,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,9,Protected,3,A,339,935,0.637,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,9,Protected,4,A,347,976,0.644,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,9,Protected,5,A,356,920,0.613,99.33534848,49.89575,15.66225,35.08858333,51
Acropora,7312019,3,35,Fast,10,Exposed,1,B,486,1311,0.629,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,35,Fast,10,Exposed,2,B,624,1757,0.645,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,35,Fast,10,Exposed,3,B,506,1377,0.633,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,35,Fast,10,Exposed,4,B,460,1107,0.584,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,35,Fast,10,Exposed,5,B,428,1235,0.653,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,35,Fast,10,Protected,1,B,379,1007,0.624,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,35,Fast,10,Protected,2,B,376,939,0.6,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,35,Fast,10,Protected,3,B,236,627,0.624,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,35,Fast,10,Protected,4,B,298,791,0.623,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,35,Fast,10,Protected,5,B,264,707,0.627,106.0329167,55.78216667,22.76275,35.37258333,51
Acropora,7312019,3,36.5,Fast,11,Exposed,1,A,393,946,0.585,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,11,Exposed,2,A,193,477,0.595,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,11,Exposed,3,A,386,1067,0.638,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,11,Exposed,4,A,329,831,0.604,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,11,Exposed,5,A,306,761,0.598,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,11,Protected,1,A,440,1123,0.608,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,11,Protected,2,A,242,652,0.629,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,11,Protected,3,A,262,702,0.627,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,11,Protected,4,A,384,950,0.596,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,11,Protected,5,A,381,982,0.612,118.6836667,67.4315,28.88525,35.846,51
Acropora,7312019,3,36.5,Fast,12,Exposed,1,B,533,1455,0.634,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,36.5,Fast,12,Exposed,2,B,315,842,0.626,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,36.5,Fast,12,Exposed,3,B,395,1160,0.659,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,36.5,Fast,12,Exposed,4,B,206,541,0.619,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,36.5,Fast,12,Exposed,5,B,319,907,0.648,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,36.5,Fast,12,Protected,1,B,222,561,0.604,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,36.5,Fast,12,Protected,2,B,408,947,0.569,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,36.5,Fast,12,Protected,3,B,243,639,0.62,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,36.5,Fast,12,Protected,4,B,434,1192,0.636,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,36.5,Fast,12,Protected,5,B,239,692,0.655,105.1820455,57.11875,27.92908333,35.837,51
Acropora,7312019,3,33.5,Slow,1,Exposed,1,A,480,1322,0.637,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,33.5,Slow,1,Exposed,2,A,347,920,0.623,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,33.5,Slow,1,Exposed,3,A,365,1078,0.661,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,33.5,Slow,1,Exposed,4,A,365,1061,0.656,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,33.5,Slow,1,Exposed,5,A,369,1059,0.652,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,33.5,Slow,1,Protected,1,A,312,828,0.623,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,33.5,Slow,1,Protected,2,A,338,908,0.628,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,33.5,Slow,1,Protected,3,A,338,940,0.64,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,33.5,Slow,1,Protected,4,A,452,1356,0.667,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,33.5,Slow,1,Protected,5,A,292,779,0.625,49.48375,7.048833333,0.507,33.58708333,51
Acropora,7312019,3,35,Slow,3,Exposed,1,A,597,1485,0.598,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,3,Exposed,2,A,463,1381,0.665,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,3,Exposed,3,A,457,1316,0.653,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,3,Exposed,4,A,257,744,0.655,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,3,Exposed,5,A,485,1411,0.656,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,3,Protected,1,A,243,728,0.666,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,3,Protected,2,A,290,742,0.609,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,3,Protected,3,A,265,710,0.627,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,3,Protected,4,A,328,971,0.662,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,3,Protected,5,A,369,1023,0.639,49.76345455,7.997833333,0.0055,33.63033333,51
Acropora,7312019,3,35,Slow,4,Exposed,1,B,579,1539,0.624,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,35,Slow,4,Exposed,2,B,498,1402,0.645,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,35,Slow,4,Exposed,3,B,387,1078,0.641,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,35,Slow,4,Exposed,4,B,266,718,0.63,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,35,Slow,4,Exposed,5,B,345,977,0.647,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,35,Slow,4,Protected,1,B,379,1007,0.624,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,35,Slow,4,Protected,2,B,305,859,0.645,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,35,Slow,4,Protected,3,B,401,1121,0.642,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,35,Slow,4,Protected,4,B,259,735,0.648,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,35,Slow,4,Protected,5,B,239,666,0.641,48.00099242,14.94975,1.794,34.02333333,51
Acropora,7312019,3,36.5,Slow,5,Exposed,1,A,509,1411,0.639,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,5,Exposed,2,A,308,898,0.657,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,5,Exposed,3,A,553,1554,0.644,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,5,Exposed,4,A,397,1086,0.634,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,5,Exposed,5,A,173,529,0.673,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,5,Protected,1,A,261,713,0.634,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,5,Protected,2,A,363,1035,0.649,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,5,Protected,3,A,,,,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,5,Protected,4,A,,,,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,5,Protected,5,A,,,,55.46805303,9.09475,0.03175,33.54366667,51
Acropora,7312019,3,36.5,Slow,6,Exposed,1,B,395,1049,0.623,44.40590909,3.24775,0,33.54366667,51
Acropora,7312019,3,36.5,Slow,6,Exposed,2,B,578,1501,0.615,44.40590909,3.24775,0,33.34333333,51
Acropora,7312019,3,36.5,Slow,6,Exposed,3,B,555,1591,0.651,44.40590909,3.24775,0,33.34333333,51
Acropora,7312019,3,36.5,Slow,6,Exposed,4,B,326,918,0.645,44.40590909,3.24775,0,33.34333333,51
Acropora,7312019,3,36.5,Slow,6,Exposed,5,B,396,1220,0.675,44.40590909,3.24775,0,33.34333333,51
Acropora,7312019,3,36.5,Slow,6,Protected,1,B,364,1098,0.668,44.40590909,3.24775,0,33.34333333,51
Acropora,7312019,3,36.5,Slow,6,Protected,2,B,248,635,0.609,44.40590909,3.24775,0,33.34333333,51
Acropora,7312019,3,36.5,Slow,6,Protected,3,B,266,718,0.63,44.40590909,3.24775,0,33.34333333,51
Acropora,7312019,3,36.5,Slow,6,Protected,4,B,476,1248,0.619,44.40590909,3.24775,0,33.34333333,51
Acropora,7312019,3,36.5,Slow,6,Protected,5,B,325,922,0.648,44.40590909,3.24775,0,33.34333333,51
Acropora,7312019,3,33.5,Fast,7,Exposed,1,A,549,1430,0.616,79.48433333,29.487,0,33.8305,51
Acropora,7312019,3,33.5,Fast,7,Exposed,2,A,443,1266,0.65,79.48433333,29.487,0,33.8305,51
Acropora,7312019,3,33.5,Fast,7,Exposed,3,A,424,1160,0.634,79.48433333,29.487,0,33.8305,51
Acropora,7312019,3,33.5,Fast,7,Exposed,4,A,358,1042,0.656,79.48433333,29.487,0,33.8305,51
Acropora,7312019,3,33.5,Fast,7,Exposed,5,A,283,838,0.662,79.48433333,29.487,0,33.8305,51
Acropora,7312019,3,33.5,Fast,7,Protected,1,A,294,825,0.644,79.48433333,29.487,0,33.8305,51
Acropora,7312019,3,33.5,Fast,7,Protected,2,A,211,543,0.611,79.48433333,29.487,0,33.8305,51
Acropora,7312019,3,33.5,Fast,7,Protected,3,A,329,954,0.655,79.48433333,29.487,0,33.8305,51
Acropora,7312019,3,33.5,Fast,7,Protected,4,A,367,1086,0.662,79.48433333,29.487,0,33.8305,51
