RecNum	DateTime	KAUST_LT_Tank13-Control_32A
1549	08/01/19 03:00:00 AM	32.188
1550	08/01/19 03:05:00 AM	32.188
1551	08/01/19 03:10:00 AM	32.188
1552	08/01/19 03:15:00 AM	32.188
1553	08/01/19 03:20:00 AM	32.188
1554	08/01/19 03:25:00 AM	32.188
1555	08/01/19 03:30:00 AM	32.188
1556	08/01/19 03:35:00 AM	32.188
1557	08/01/19 03:40:00 AM	32.188
1558	08/01/19 03:45:00 AM	32.188
1559	08/01/19 03:50:00 AM	32.188
1560	08/01/19 03:55:00 AM	32.188
1561	08/01/19 04:00:00 AM	32.188
1562	08/01/19 04:05:00 AM	32.188
1563	08/01/19 04:10:00 AM	32.188
1564	08/01/19 04:15:00 AM	32.188
1565	08/01/19 04:20:00 AM	32.188
1566	08/01/19 04:25:00 AM	32.188
1567	08/01/19 04:30:00 AM	32.188
1568	08/01/19 04:35:00 AM	32.188
1569	08/01/19 04:40:00 AM	32.188
1570	08/01/19 04:45:00 AM	32.188
1571	08/01/19 04:50:00 AM	32.188
1572	08/01/19 04:55:00 AM	32.188
1573	08/01/19 05:00:00 AM	32.188
1574	08/01/19 05:05:00 AM	32.188
1575	08/01/19 05:10:00 AM	32.188
1576	08/01/19 05:15:00 AM	32.188
1577	08/01/19 05:20:00 AM	32.188
1578	08/01/19 05:25:00 AM	32.188
1579	08/01/19 05:30:00 AM	32.188
1580	08/01/19 05:35:00 AM	32.188
1581	08/01/19 05:40:00 AM	32.188
1582	08/01/19 05:45:00 AM	32.188
1583	08/01/19 05:50:00 AM	32.188
1584	08/01/19 05:55:00 AM	32.188
1585	08/01/19 06:00:00 AM	32.086
1586	08/01/19 06:05:00 AM	32.188
1587	08/01/19 06:10:00 AM	32.188
1588	08/01/19 06:15:00 AM	32.188
1589	08/01/19 06:20:00 AM	32.188
1590	08/01/19 06:25:00 AM	32.188
1591	08/01/19 06:30:00 AM	32.188
1592	08/01/19 06:35:00 AM	32.188
1593	08/01/19 06:40:00 AM	32.188
1594	08/01/19 06:45:00 AM	32.188
1595	08/01/19 06:50:00 AM	32.188
1596	08/01/19 06:55:00 AM	32.188
1597	08/01/19 07:00:00 AM	32.188
1598	08/01/19 07:05:00 AM	32.188
1599	08/01/19 07:10:00 AM	32.188
1600	08/01/19 07:15:00 AM	32.188
1601	08/01/19 07:20:00 AM	32.188
1602	08/01/19 07:25:00 AM	32.188
1603	08/01/19 07:30:00 AM	32.188
1604	08/01/19 07:35:00 AM	32.188
1605	08/01/19 07:40:00 AM	32.188
1606	08/01/19 07:45:00 AM	32.188
1607	08/01/19 07:50:00 AM	32.188
1608	08/01/19 07:55:00 AM	32.188
1609	08/01/19 08:00:00 AM	32.188
1610	08/01/19 08:05:00 AM	32.188
1611	08/01/19 08:10:00 AM	32.188
1612	08/01/19 08:15:00 AM	32.188
1613	08/01/19 08:20:00 AM	32.188
1614	08/01/19 08:25:00 AM	32.188
1615	08/01/19 08:30:00 AM	32.188
1616	08/01/19 08:35:00 AM	32.188
1617	08/01/19 08:40:00 AM	32.188
1618	08/01/19 08:45:00 AM	32.086
1619	08/01/19 08:50:00 AM	32.188
1620	08/01/19 08:55:00 AM	32.188
1621	08/01/19 09:00:00 AM	32.188
1622	08/01/19 09:05:00 AM	32.188
1623	08/01/19 09:10:00 AM	32.188
1624	08/01/19 09:15:00 AM	32.188
1625	08/01/19 09:20:00 AM	32.188
1626	08/01/19 09:25:00 AM	32.188
1627	08/01/19 09:30:00 AM	32.188
1628	08/01/19 09:35:00 AM	32.188
1629	08/01/19 09:40:00 AM	32.188
1630	08/01/19 09:45:00 AM	32.188
1631	08/01/19 09:50:00 AM	32.188
1632	08/01/19 09:55:00 AM	32.188
1633	08/01/19 10:00:00 AM	32.188
1634	08/01/19 10:05:00 AM	32.188
1635	08/01/19 10:10:00 AM	32.188
1636	08/01/19 10:15:00 AM	32.188
1637	08/01/19 10:20:00 AM	32.188
1638	08/01/19 10:25:00 AM	32.188
1639	08/01/19 10:30:00 AM	32.188
1640	08/01/19 10:35:00 AM	32.188
1641	08/01/19 10:40:00 AM	32.188
1642	08/01/19 10:45:00 AM	32.188
1643	08/01/19 10:50:00 AM	32.188
1644	08/01/19 10:55:00 AM	32.188
1645	08/01/19 11:00:00 AM	32.188
1646	08/01/19 11:05:00 AM	32.188
1647	08/01/19 11:10:00 AM	32.188
1648	08/01/19 11:15:00 AM	32.188
1649	08/01/19 11:20:00 AM	32.188
1650	08/01/19 11:25:00 AM	32.188
1651	08/01/19 11:30:00 AM	32.188
1652	08/01/19 11:35:00 AM	32.188
1653	08/01/19 11:40:00 AM	32.188
1654	08/01/19 11:45:00 AM	32.188
1655	08/01/19 11:50:00 AM	32.188
1656	08/01/19 11:55:00 AM	32.188
1657	08/01/19 12:00:00 PM	32.188
1658	08/01/19 12:05:00 PM	32.086
1659	08/01/19 12:10:00 PM	32.086
1660	08/01/19 12:15:00 PM	32.086
1661	08/01/19 12:20:00 PM	32.188
1662	08/01/19 12:25:00 PM	32.188
1663	08/01/19 12:30:00 PM	32.188
1664	08/01/19 12:35:00 PM	32.086
1665	08/01/19 12:40:00 PM	32.188
1666	08/01/19 12:45:00 PM	32.188
1667	08/01/19 12:50:00 PM	32.188
1668	08/01/19 12:55:00 PM	32.086
1669	08/01/19 01:00:00 PM	32.188
1670	08/01/19 01:05:00 PM	32.188
1671	08/01/19 01:10:00 PM	32.188
1672	08/01/19 01:15:00 PM	32.188
1673	08/01/19 01:20:00 PM	32.188
1674	08/01/19 01:25:00 PM	32.188
1675	08/01/19 01:30:00 PM	32.188
1676	08/01/19 01:35:00 PM	32.188
1677	08/01/19 01:40:00 PM	32.188
1678	08/01/19 01:45:00 PM	32.188
1679	08/01/19 01:50:00 PM	32.188
1680	08/01/19 01:55:00 PM	32.188
1681	08/01/19 02:00:00 PM	32.188
1682	08/01/19 02:05:00 PM	32.188
1683	08/01/19 02:10:00 PM	32.188
1684	08/01/19 02:15:00 PM	32.188
1685	08/01/19 02:20:00 PM	32.188
1686	08/01/19 02:25:00 PM	32.188
1687	08/01/19 02:30:00 PM	32.188
1688	08/01/19 02:35:00 PM	32.188
1689	08/01/19 02:40:00 PM	32.086
1690	08/01/19 02:45:00 PM	32.188
1691	08/01/19 02:50:00 PM	32.188
1692	08/01/19 02:55:00 PM	32.086
1693	08/01/19 03:00:00 PM	32.188
1694	08/01/19 03:05:00 PM	32.188
1695	08/01/19 03:10:00 PM	32.188
1696	08/01/19 03:15:00 PM	32.188
1697	08/01/19 03:20:00 PM	32.188
1698	08/01/19 03:25:00 PM	32.188
1699	08/01/19 03:30:00 PM	32.188
1700	08/01/19 03:35:00 PM	32.188
1701	08/01/19 03:40:00 PM	32.188
1702	08/01/19 03:45:00 PM	32.188
1703	08/01/19 03:50:00 PM	32.086
1704	08/01/19 03:55:00 PM	32.188
1705	08/01/19 04:00:00 PM	32.188
1706	08/01/19 04:05:00 PM	32.188
1707	08/01/19 04:10:00 PM	32.188
1708	08/01/19 04:15:00 PM	32.188
1709	08/01/19 04:20:00 PM	32.086
1710	08/01/19 04:25:00 PM	32.188
1711	08/01/19 04:30:00 PM	32.188
1712	08/01/19 04:35:00 PM	32.188
1713	08/01/19 04:40:00 PM	32.086
1714	08/01/19 04:45:00 PM	32.188
1715	08/01/19 04:50:00 PM	32.188
1716	08/01/19 04:55:00 PM	32.188
1717	08/01/19 05:00:00 PM	32.188
1718	08/01/19 05:05:00 PM	32.086
1719	08/01/19 05:10:00 PM	32.188
1720	08/01/19 05:15:00 PM	32.188
1721	08/01/19 05:20:00 PM	32.188
1722	08/01/19 05:25:00 PM	32.188
1723	08/01/19 05:30:00 PM	32.188
1724	08/01/19 05:35:00 PM	32.188
1725	08/01/19 05:40:00 PM	32.188
1726	08/01/19 05:45:00 PM	32.086
1727	08/01/19 05:50:00 PM	32.188
1728	08/01/19 05:55:00 PM	32.188
1729	08/01/19 06:00:00 PM	32.188
1730	08/01/19 06:05:00 PM	32.188
1731	08/01/19 06:10:00 PM	32.188
1732	08/01/19 06:15:00 PM	32.188
1733	08/01/19 06:20:00 PM	32.188
1734	08/01/19 06:25:00 PM	32.188
1735	08/01/19 06:30:00 PM	32.188
1736	08/01/19 06:35:00 PM	32.188
1737	08/01/19 06:40:00 PM	32.188
1738	08/01/19 06:45:00 PM	32.188
1739	08/01/19 06:50:00 PM	32.188
1740	08/01/19 06:55:00 PM	32.188
1741	08/01/19 07:00:00 PM	32.188
1742	08/01/19 07:05:00 PM	32.188
1743	08/01/19 07:10:00 PM	32.188
1744	08/01/19 07:15:00 PM	32.188
1745	08/01/19 07:20:00 PM	32.188
1746	08/01/19 07:25:00 PM	32.188
1747	08/01/19 07:30:00 PM	32.188
1748	08/01/19 07:35:00 PM	32.188
1749	08/01/19 07:40:00 PM	32.188
1750	08/01/19 07:45:00 PM	32.188
1751	08/01/19 07:50:00 PM	32.188
1752	08/01/19 07:55:00 PM	32.188
1753	08/01/19 08:00:00 PM	32.086
1754	08/01/19 08:05:00 PM	32.188
1755	08/01/19 08:10:00 PM	32.188
1756	08/01/19 08:15:00 PM	32.188
1757	08/01/19 08:20:00 PM	32.188
1758	08/01/19 08:25:00 PM	32.188
1759	08/01/19 08:30:00 PM	32.188
1760	08/01/19 08:35:00 PM	32.188
1761	08/01/19 08:40:00 PM	32.188
1762	08/01/19 08:45:00 PM	32.188
1763	08/01/19 08:50:00 PM	32.188
1764	08/01/19 08:55:00 PM	32.188
1765	08/01/19 09:00:00 PM	32.188
1766	08/01/19 09:05:00 PM	32.188
1767	08/01/19 09:10:00 PM	32.086
1768	08/01/19 09:15:00 PM	32.188
1769	08/01/19 09:20:00 PM	32.188
1770	08/01/19 09:25:00 PM	32.188
1771	08/01/19 09:30:00 PM	32.188
1772	08/01/19 09:35:00 PM	32.086
1773	08/01/19 09:40:00 PM	32.188
1774	08/01/19 09:45:00 PM	32.086
1775	08/01/19 09:50:00 PM	32.086
1776	08/01/19 09:55:00 PM	32.086
1777	08/01/19 10:00:00 PM	32.086
1778	08/01/19 10:05:00 PM	32.188
1779	08/01/19 10:10:00 PM	32.188
1780	08/01/19 10:15:00 PM	32.188
1781	08/01/19 10:20:00 PM	32.188
1782	08/01/19 10:25:00 PM	32.188
1783	08/01/19 10:30:00 PM	32.086
1784	08/01/19 10:35:00 PM	32.188
1785	08/01/19 10:40:00 PM	32.188
1786	08/01/19 10:45:00 PM	32.188
1787	08/01/19 10:50:00 PM	32.188
1788	08/01/19 10:55:00 PM	32.188
1789	08/01/19 11:00:00 PM	32.188
1790	08/01/19 11:05:00 PM	32.188
1791	08/01/19 11:10:00 PM	32.188
1792	08/01/19 11:15:00 PM	32.188
1793	08/01/19 11:20:00 PM	32.086
1794	08/01/19 11:25:00 PM	32.188
1795	08/01/19 11:30:00 PM	32.188
1796	08/01/19 11:35:00 PM	32.188
1797	08/01/19 11:40:00 PM	32.188
1798	08/01/19 11:45:00 PM	32.086
1799	08/01/19 11:50:00 PM	32.086
1800	08/01/19 11:55:00 PM	32.188
1801	08/02/19 12:00:00 AM	32.188
1802	08/02/19 12:05:00 AM	32.086
1803	08/02/19 12:10:00 AM	32.188
1804	08/02/19 12:15:00 AM	32.188
1805	08/02/19 12:20:00 AM	32.086
1806	08/02/19 12:25:00 AM	32.188
1807	08/02/19 12:30:00 AM	32.188
1808	08/02/19 12:35:00 AM	32.188
1809	08/02/19 12:40:00 AM	32.188
1810	08/02/19 12:45:00 AM	32.188
1811	08/02/19 12:50:00 AM	32.188
1812	08/02/19 12:55:00 AM	32.188
1813	08/02/19 01:00:00 AM	32.086
1814	08/02/19 01:05:00 AM	32.188
1815	08/02/19 01:10:00 AM	32.188
1816	08/02/19 01:15:00 AM	32.188
1817	08/02/19 01:20:00 AM	32.188
1818	08/02/19 01:25:00 AM	32.188
1819	08/02/19 01:30:00 AM	32.188
1820	08/02/19 01:35:00 AM	32.188
1821	08/02/19 01:40:00 AM	32.188
1822	08/02/19 01:45:00 AM	32.188
1823	08/02/19 01:50:00 AM	32.188
1824	08/02/19 01:55:00 AM	32.188
1825	08/02/19 02:00:00 AM	32.188
1826	08/02/19 02:05:00 AM	32.188
1827	08/02/19 02:10:00 AM	32.188
1828	08/02/19 02:15:00 AM	32.188
1829	08/02/19 02:20:00 AM	32.188
1830	08/02/19 02:25:00 AM	32.188
1831	08/02/19 02:30:00 AM	32.188
1832	08/02/19 02:35:00 AM	32.086
1833	08/02/19 02:40:00 AM	32.188
1834	08/02/19 02:45:00 AM	32.188
1835	08/02/19 02:50:00 AM	32.188
1836	08/02/19 02:55:00 AM	32.086
1837	08/02/19 03:00:00 AM	32.086
1838	08/02/19 03:05:00 AM	32.188
1839	08/02/19 03:10:00 AM	32.188
1840	08/02/19 03:15:00 AM	32.188
1841	08/02/19 03:20:00 AM	32.188
1842	08/02/19 03:25:00 AM	32.086
1843	08/02/19 03:30:00 AM	32.086
1844	08/02/19 03:35:00 AM	32.188
1845	08/02/19 03:40:00 AM	32.188
1846	08/02/19 03:45:00 AM	32.188
1847	08/02/19 03:50:00 AM	32.188
1848	08/02/19 03:55:00 AM	32.086
1849	08/02/19 04:00:00 AM	32.188
1850	08/02/19 04:05:00 AM	32.188
1851	08/02/19 04:10:00 AM	32.188
1852	08/02/19 04:15:00 AM	32.188
1853	08/02/19 04:20:00 AM	32.086
1854	08/02/19 04:25:00 AM	32.188
1855	08/02/19 04:30:00 AM	32.188
1856	08/02/19 04:35:00 AM	32.188
1857	08/02/19 04:40:00 AM	32.188
1858	08/02/19 04:45:00 AM	32.188
1859	08/02/19 04:50:00 AM	32.086
1860	08/02/19 04:55:00 AM	32.188
1861	08/02/19 05:00:00 AM	32.188
1862	08/02/19 05:05:00 AM	32.086
1863	08/02/19 05:10:00 AM	32.188
1864	08/02/19 05:15:00 AM	32.188
1865	08/02/19 05:20:00 AM	32.188
1866	08/02/19 05:25:00 AM	32.188
1867	08/02/19 05:30:00 AM	32.188
1868	08/02/19 05:35:00 AM	32.188
1869	08/02/19 05:40:00 AM	32.188
1870	08/02/19 05:45:00 AM	32.188
1871	08/02/19 05:50:00 AM	32.086
1872	08/02/19 05:55:00 AM	32.086
1873	08/02/19 06:00:00 AM	32.188
1874	08/02/19 06:05:00 AM	32.086
1875	08/02/19 06:10:00 AM	32.188
1876	08/02/19 06:15:00 AM	32.188
1877	08/02/19 06:20:00 AM	32.188
1878	08/02/19 06:25:00 AM	32.188
1879	08/02/19 06:30:00 AM	32.188
1880	08/02/19 06:35:00 AM	32.188
1881	08/02/19 06:40:00 AM	32.188
1882	08/02/19 06:45:00 AM	32.188
1883	08/02/19 06:50:00 AM	32.188
1884	08/02/19 06:55:00 AM	32.188
1885	08/02/19 07:00:00 AM	32.188
1886	08/02/19 07:05:00 AM	32.188
1887	08/02/19 07:10:00 AM	32.188
1888	08/02/19 07:15:00 AM	32.188
1889	08/02/19 07:20:00 AM	32.086
1890	08/02/19 07:25:00 AM	32.188
1891	08/02/19 07:30:00 AM	32.188
1892	08/02/19 07:35:00 AM	32.188
1893	08/02/19 07:40:00 AM	32.188
1894	08/02/19 07:45:00 AM	32.188
1895	08/02/19 07:50:00 AM	32.188
1896	08/02/19 07:55:00 AM	32.188
1897	08/02/19 08:00:00 AM	32.188
1898	08/02/19 08:05:00 AM	32.188
1899	08/02/19 08:10:00 AM	32.188
1900	08/02/19 08:15:00 AM	32.188
1901	08/02/19 08:20:00 AM	32.188
1902	08/02/19 08:25:00 AM	32.086
1903	08/02/19 08:30:00 AM	32.188
1904	08/02/19 08:35:00 AM	32.188
1905	08/02/19 08:40:00 AM	32.188
1906	08/02/19 08:45:00 AM	32.188
1907	08/02/19 08:50:00 AM	32.188
1908	08/02/19 08:55:00 AM	32.086
1909	08/02/19 09:00:00 AM	32.188
1910	08/02/19 09:05:00 AM	32.188
1911	08/02/19 09:10:00 AM	32.188
1912	08/02/19 09:15:00 AM	32.086
1913	08/02/19 09:20:00 AM	32.188
1914	08/02/19 09:25:00 AM	32.188
1915	08/02/19 09:30:00 AM	32.188
1916	08/02/19 09:35:00 AM	32.188
1917	08/02/19 09:40:00 AM	32.188
1918	08/02/19 09:45:00 AM	32.188
1919	08/02/19 09:50:00 AM	32.188
1920	08/02/19 09:55:00 AM	32.086
1921	08/02/19 10:00:00 AM	32.188
1922	08/02/19 10:05:00 AM	32.188
1923	08/02/19 10:10:00 AM	32.188
1924	08/02/19 10:15:00 AM	32.188
1925	08/02/19 10:20:00 AM	32.188
1926	08/02/19 10:25:00 AM	32.188
1927	08/02/19 10:30:00 AM	32.188
1928	08/02/19 10:35:00 AM	32.086
1929	08/02/19 10:40:00 AM	32.188
1930	08/02/19 10:45:00 AM	32.188
1931	08/02/19 10:50:00 AM	32.188
1932	08/02/19 10:55:00 AM	32.188
1933	08/02/19 11:00:00 AM	32.188
1934	08/02/19 11:05:00 AM	32.188
1935	08/02/19 11:10:00 AM	32.188
1936	08/02/19 11:15:00 AM	32.188
1937	08/02/19 11:20:00 AM	32.188
1938	08/02/19 11:25:00 AM	32.188
1939	08/02/19 11:30:00 AM	32.188
1940	08/02/19 11:35:00 AM	32.188
1941	08/02/19 11:40:00 AM	32.188
1942	08/02/19 11:45:00 AM	32.086
1943	08/02/19 11:50:00 AM	32.188
1944	08/02/19 11:55:00 AM	32.086
1945	08/02/19 12:00:00 PM	32.086
1946	08/02/19 12:05:00 PM	32.188
1947	08/02/19 12:10:00 PM	32.188
1948	08/02/19 12:15:00 PM	32.188
1949	08/02/19 12:20:00 PM	32.188
1950	08/02/19 12:25:00 PM	32.086
1951	08/02/19 12:30:00 PM	32.188
1952	08/02/19 12:35:00 PM	32.188
1953	08/02/19 12:40:00 PM	32.086
1954	08/02/19 12:45:00 PM	32.188
1955	08/02/19 12:50:00 PM	32.188
1956	08/02/19 12:55:00 PM	32.188
1957	08/02/19 01:00:00 PM	32.188
1958	08/02/19 01:05:00 PM	32.188
1959	08/02/19 01:10:00 PM	32.188
1960	08/02/19 01:15:00 PM	32.188
1961	08/02/19 01:20:00 PM	32.188
1962	08/02/19 01:25:00 PM	32.188
1963	08/02/19 01:30:00 PM	32.188
1964	08/02/19 01:35:00 PM	32.188
1965	08/02/19 01:40:00 PM	32.188
1966	08/02/19 01:45:00 PM	32.188
1967	08/02/19 01:50:00 PM	32.188
1968	08/02/19 01:55:00 PM	32.188
1969	08/02/19 02:00:00 PM	32.188
1970	08/02/19 02:05:00 PM	32.188
1971	08/02/19 02:10:00 PM	32.188
1972	08/02/19 02:15:00 PM	32.188
1973	08/02/19 02:20:00 PM	32.188
1974	08/02/19 02:25:00 PM	32.188
1975	08/02/19 02:30:00 PM	32.188
1976	08/02/19 02:35:00 PM	32.188
1977	08/02/19 02:40:00 PM	32.188
1978	08/02/19 02:45:00 PM	32.188
1979	08/02/19 02:50:00 PM	32.188
1980	08/02/19 02:55:00 PM	32.188
1981	08/02/19 03:00:00 PM	32.188
1982	08/02/19 03:05:00 PM	32.188
1983	08/02/19 03:10:00 PM	32.188
1984	08/02/19 03:15:00 PM	32.188
1985	08/02/19 03:20:00 PM	32.086
1986	08/02/19 03:25:00 PM	32.188
1987	08/02/19 03:30:00 PM	32.188
1988	08/02/19 03:35:00 PM	32.086
1989	08/02/19 03:40:00 PM	32.188
1990	08/02/19 03:45:00 PM	32.188
1991	08/02/19 03:50:00 PM	32.188
1992	08/02/19 03:55:00 PM	32.188
1993	08/02/19 04:00:00 PM	32.188
1994	08/02/19 04:05:00 PM	32.188
1995	08/02/19 04:10:00 PM	32.086
1996	08/02/19 04:15:00 PM	32.188
1997	08/02/19 04:20:00 PM	32.188
1998	08/02/19 04:25:00 PM	32.086
1999	08/02/19 04:30:00 PM	32.188
2000	08/02/19 04:35:00 PM	32.188
2001	08/02/19 04:40:00 PM	32.188
2002	08/02/19 04:45:00 PM	32.086
2003	08/02/19 04:50:00 PM	32.188
2004	08/02/19 04:55:00 PM	32.086
2005	08/02/19 05:00:00 PM	32.086
2006	08/02/19 05:05:00 PM	32.188
2007	08/02/19 05:10:00 PM	32.188
2008	08/02/19 05:15:00 PM	32.188
2009	08/02/19 05:20:00 PM	32.188
2010	08/02/19 05:25:00 PM	32.188
2011	08/02/19 05:30:00 PM	32.188
2012	08/02/19 05:35:00 PM	32.188
2013	08/02/19 05:40:00 PM	32.188
2014	08/02/19 05:45:00 PM	32.188
2015	08/02/19 05:50:00 PM	32.188
2016	08/02/19 05:55:00 PM	32.188
2017	08/02/19 06:00:00 PM	32.188
2018	08/02/19 06:05:00 PM	32.188
2019	08/02/19 06:10:00 PM	32.188
2020	08/02/19 06:15:00 PM	32.188
2021	08/02/19 06:20:00 PM	32.188
2022	08/02/19 06:25:00 PM	32.188
2023	08/02/19 06:30:00 PM	32.188
2024	08/02/19 06:35:00 PM	32.188
2025	08/02/19 06:40:00 PM	32.188
2026	08/02/19 06:45:00 PM	32.188
2027	08/02/19 06:50:00 PM	32.188
2028	08/02/19 06:55:00 PM	32.188
2029	08/02/19 07:00:00 PM	32.086
2030	08/02/19 07:05:00 PM	32.188
2031	08/02/19 07:10:00 PM	32.188
2032	08/02/19 07:15:00 PM	32.188
2033	08/02/19 07:20:00 PM	32.188
2034	08/02/19 07:25:00 PM	32.188
2035	08/02/19 07:30:00 PM	32.188
2036	08/02/19 07:35:00 PM	32.188
2037	08/02/19 07:40:00 PM	32.188
2038	08/02/19 07:45:00 PM	32.188
2039	08/02/19 07:50:00 PM	32.188
2040	08/02/19 07:55:00 PM	32.188
2041	08/02/19 08:00:00 PM	32.188
2042	08/02/19 08:05:00 PM	32.188
2043	08/02/19 08:10:00 PM	32.188
2044	08/02/19 08:15:00 PM	32.188
2045	08/02/19 08:20:00 PM	32.188
2046	08/02/19 08:25:00 PM	32.188
2047	08/02/19 08:30:00 PM	32.188
2048	08/02/19 08:35:00 PM	32.188
2049	08/02/19 08:40:00 PM	32.188
2050	08/02/19 08:45:00 PM	32.188
2051	08/02/19 08:50:00 PM	32.188
2052	08/02/19 08:55:00 PM	32.188
2053	08/02/19 09:00:00 PM	32.188
2054	08/02/19 09:05:00 PM	32.188
2055	08/02/19 09:10:00 PM	32.188
2056	08/02/19 09:15:00 PM	32.188
2057	08/02/19 09:20:00 PM	32.188
2058	08/02/19 09:25:00 PM	32.086
2059	08/02/19 09:30:00 PM	32.086
2060	08/02/19 09:35:00 PM	32.188
2061	08/02/19 09:40:00 PM	32.188
2062	08/02/19 09:45:00 PM	32.188
2063	08/02/19 09:50:00 PM	32.188
2064	08/02/19 09:55:00 PM	32.188
2065	08/02/19 10:00:00 PM	32.086
2066	08/02/19 10:05:00 PM	32.086
2067	08/02/19 10:10:00 PM	32.188
2068	08/02/19 10:15:00 PM	32.188
2069	08/02/19 10:20:00 PM	32.188
2070	08/02/19 10:25:00 PM	32.188
2071	08/02/19 10:30:00 PM	32.188
2072	08/02/19 10:35:00 PM	32.188
2073	08/02/19 10:40:00 PM	32.086
2074	08/02/19 10:45:00 PM	32.188
2075	08/02/19 10:50:00 PM	32.188
2076	08/02/19 10:55:00 PM	32.188
2077	08/02/19 11:00:00 PM	32.086
2078	08/02/19 11:05:00 PM	32.086
2079	08/02/19 11:10:00 PM	32.188
2080	08/02/19 11:15:00 PM	32.188
2081	08/02/19 11:20:00 PM	32.086
2082	08/02/19 11:25:00 PM	32.188
2083	08/02/19 11:30:00 PM	32.188
2084	08/02/19 11:35:00 PM	32.188
2085	08/02/19 11:40:00 PM	32.086
2086	08/02/19 11:45:00 PM	32.188
2087	08/02/19 11:50:00 PM	32.188
2088	08/02/19 11:55:00 PM	32.188
2089	08/03/19 12:00:00 AM	32.188
2090	08/03/19 12:05:00 AM	32.086
2091	08/03/19 12:10:00 AM	32.188
2092	08/03/19 12:15:00 AM	32.086
2093	08/03/19 12:20:00 AM	32.188
2094	08/03/19 12:25:00 AM	32.188
2095	08/03/19 12:30:00 AM	32.188
2096	08/03/19 12:35:00 AM	32.188
2097	08/03/19 12:40:00 AM	32.188
2098	08/03/19 12:45:00 AM	32.188
2099	08/03/19 12:50:00 AM	32.188
2100	08/03/19 12:55:00 AM	32.188
2101	08/03/19 01:00:00 AM	32.086
2102	08/03/19 01:05:00 AM	32.188
2103	08/03/19 01:10:00 AM	32.188
2104	08/03/19 01:15:00 AM	32.188
2105	08/03/19 01:20:00 AM	32.188
2106	08/03/19 01:25:00 AM	32.188
2107	08/03/19 01:30:00 AM	32.188
2108	08/03/19 01:35:00 AM	32.188
2109	08/03/19 01:40:00 AM	32.188
2110	08/03/19 01:45:00 AM	32.188
2111	08/03/19 01:50:00 AM	32.188
2112	08/03/19 01:55:00 AM	32.188
2113	08/03/19 02:00:00 AM	32.188
2114	08/03/19 02:05:00 AM	32.086
2115	08/03/19 02:10:00 AM	32.188
2116	08/03/19 02:15:00 AM	32.188
2117	08/03/19 02:20:00 AM	32.188
2118	08/03/19 02:25:00 AM	32.188
2119	08/03/19 02:30:00 AM	32.188
2120	08/03/19 02:35:00 AM	32.086
2121	08/03/19 02:40:00 AM	32.188
2122	08/03/19 02:45:00 AM	32.188
2123	08/03/19 02:50:00 AM	32.188
2124	08/03/19 02:55:00 AM	32.188
2125	08/03/19 03:00:00 AM	32.188
2126	08/03/19 03:05:00 AM	32.086
2127	08/03/19 03:10:00 AM	32.086
2128	08/03/19 03:15:00 AM	32.188
2129	08/03/19 03:20:00 AM	32.188
2130	08/03/19 03:25:00 AM	32.188
2131	08/03/19 03:30:00 AM	32.188
2132	08/03/19 03:35:00 AM	32.086
2133	08/03/19 03:40:00 AM	32.086
2134	08/03/19 03:45:00 AM	32.188
2135	08/03/19 03:50:00 AM	32.188
2136	08/03/19 03:55:00 AM	32.188
2137	08/03/19 04:00:00 AM	32.188
2138	08/03/19 04:05:00 AM	32.188
2139	08/03/19 04:10:00 AM	32.188
2140	08/03/19 04:15:00 AM	32.188
2141	08/03/19 04:20:00 AM	32.188
2142	08/03/19 04:25:00 AM	32.188
2143	08/03/19 04:30:00 AM	32.188
2144	08/03/19 04:35:00 AM	32.188
2145	08/03/19 04:40:00 AM	32.188
2146	08/03/19 04:45:00 AM	32.188
2147	08/03/19 04:50:00 AM	32.188
2148	08/03/19 04:55:00 AM	32.188
2149	08/03/19 05:00:00 AM	32.086
2150	08/03/19 05:05:00 AM	32.086
2151	08/03/19 05:10:00 AM	32.086
2152	08/03/19 05:15:00 AM	32.188
2153	08/03/19 05:20:00 AM	32.188
2154	08/03/19 05:25:00 AM	32.188
2155	08/03/19 05:30:00 AM	32.188
2156	08/03/19 05:35:00 AM	32.188
2157	08/03/19 05:40:00 AM	32.086
2158	08/03/19 05:45:00 AM	32.086
2159	08/03/19 05:50:00 AM	32.086
2160	08/03/19 05:55:00 AM	32.188
2161	08/03/19 06:00:00 AM	32.086
2162	08/03/19 06:05:00 AM	32.188
2163	08/03/19 06:10:00 AM	32.086
2164	08/03/19 06:15:00 AM	32.086
2165	08/03/19 06:20:00 AM	32.086
2166	08/03/19 06:25:00 AM	32.188
2167	08/03/19 06:30:00 AM	32.188
2168	08/03/19 06:35:00 AM	32.188
2169	08/03/19 06:40:00 AM	32.188
2170	08/03/19 06:45:00 AM	32.188
2171	08/03/19 06:50:00 AM	32.188
2172	08/03/19 06:55:00 AM	32.188
2173	08/03/19 07:00:00 AM	32.188
2174	08/03/19 07:05:00 AM	32.086
2175	08/03/19 07:10:00 AM	32.188
2176	08/03/19 07:15:00 AM	32.188
2177	08/03/19 07:20:00 AM	32.188
2178	08/03/19 07:25:00 AM	32.188
2179	08/03/19 07:30:00 AM	32.188
2180	08/03/19 07:35:00 AM	32.188
2181	08/03/19 07:40:00 AM	32.188
2182	08/03/19 07:45:00 AM	32.188
2183	08/03/19 07:50:00 AM	32.188
