Species,Date,Day,Temp,Ramp,Tank,Site,Population,Colony,Rep,Fo,Fm,FvFm,AbsTemp,ElapsedT,Heatload32,Heatload33,Heatload34
Porites,8072019,10,32,Control_F,13,Exposed,Por_Exp,5,A,511,1432,0.643,32.171,219,36.26772727,0,0
Porites,8072019,10,32,Control_F,13,Protected,Por_Pro,6,A,584,1653,0.647,32.171,219,36.26772727,0,0
Porites,8072019,10,32,Control_F,13,Protected,Por_Pro,7,A,525,1401,0.625,32.171,219,36.26772727,0,0
Porites,8072019,10,32,Control_F,13,Protected,Por_Pro,8,A,736,2025,0.637,32.171,219,36.26772727,0,0
Porites,8072019,10,32,Control_F,13,Protected,Por_Pro,9,A,622,1721,0.639,32.171,219,36.26772727,0,0
Porites,8072019,10,32,Control_F,13,Protected,Por_Pro,10,A,308,876,0.648,32.171,219,36.26772727,0,0
Porites,8072019,10,32,Control_F,14,Exposed,Por_Exp,1,B,586,1850,0.683,32.188,219,41.84066667,0,0
Porites,8072019,10,32,Control_F,14,Exposed,Por_Exp,2,B,772,2033,0.62,32.188,219,41.84066667,0,0
Porites,8072019,10,32,Control_F,14,Exposed,Por_Exp,3,B,678,1704,0.602,32.188,219,41.84066667,0,0
Porites,8072019,10,32,Control_F,14,Exposed,Por_Exp,4,B,569,1600,0.644,32.188,219,41.84066667,0,0
Porites,8072019,10,32,Control_F,14,Exposed,Por_Exp,5,B,461,1305,0.647,32.188,219,41.84066667,0,0
Porites,8072019,10,32,Control_F,14,Protected,Por_Pro,6,B,749,2001,0.626,32.188,219,41.84066667,0,0
Porites,8072019,10,32,Control_F,14,Protected,Por_Pro,7,B,540,1513,0.643,32.188,219,41.84066667,0,0
Porites,8072019,10,32,Control_F,14,Protected,Por_Pro,8,B,557,1565,0.644,32.188,219,41.84066667,0,0
Porites,8072019,10,32,Control_F,14,Protected,Por_Pro,9,B,609,1706,0.643,32.188,219,41.84066667,0,0
Porites,8072019,10,32,Control_F,14,Protected,Por_Pro,10,B,539,1501,0.641,32.188,219,41.84066667,0,0
Porites,8082019,11,32,Control_F,13,Exposed,Por_Exp,1,A,599,1750,0.658,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,13,Exposed,Por_Exp,2,A,908,1687,0.462,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,13,Exposed,Por_Exp,3,A,643,1753,0.633,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,13,Exposed,Por_Exp,4,A,601,1630,0.631,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,13,Exposed,Por_Exp,5,A,424,1173,0.639,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,13,Protected,Por_Pro,6,A,274,786,0.651,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,13,Protected,Por_Pro,7,A,710,1868,0.62,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,13,Protected,Por_Pro,8,A,641,1745,0.633,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,13,Protected,Por_Pro,9,A,496,1278,0.612,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,13,Protected,Por_Pro,10,A,284,782,0.637,32.188,243,40.40572727,0,0
Porites,8082019,11,32,Control_F,14,Exposed,Por_Exp,1,B,647,1961,0.67,32.188,243,46.37841667,0,0
Porites,8082019,11,32,Control_F,14,Exposed,Por_Exp,2,B,654,1747,0.626,32.188,243,46.37841667,0,0
Porites,8082019,11,32,Control_F,14,Exposed,Por_Exp,3,B,627,1706,0.632,32.188,243,46.37841667,0,0
Porites,8082019,11,32,Control_F,14,Exposed,Por_Exp,4,B,579,1613,0.641,32.188,243,46.37841667,0,0
Porites,8082019,11,32,Control_F,14,Exposed,Por_Exp,5,B,526,1498,0.649,32.188,243,46.37841667,0,0
Porites,8082019,11,32,Control_F,14,Protected,Por_Pro,6,B,740,1994,0.629,32.188,243,46.37841667,0,0
Porites,8082019,11,32,Control_F,14,Protected,Por_Pro,7,B,739,1916,0.614,32.188,243,46.37841667,0,0
Porites,8082019,11,32,Control_F,14,Protected,Por_Pro,8,B,594,1598,0.628,32.188,243,46.37841667,0,0
Porites,8082019,11,32,Control_F,14,Protected,Por_Pro,9,B,608,1686,0.639,32.188,243,46.37841667,0,0
Porites,8082019,11,32,Control_F,14,Protected,Por_Pro,10,B,386,1019,0.621,32.188,243,46.37841667,0,0
Porites,8092019,12,32,Control_F,13,Exposed,Por_Exp,1,A,672,2037,0.67,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,13,Exposed,Por_Exp,2,A,676,1718,0.607,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,13,Exposed,Por_Exp,3,A,667,1913,0.651,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,13,Exposed,Por_Exp,4,A,648,1768,0.633,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,13,Exposed,Por_Exp,5,A,422,1139,0.629,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,13,Protected,Por_Pro,6,A,541,1461,0.63,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,13,Protected,Por_Pro,7,A,644,1745,0.631,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,13,Protected,Por_Pro,8,A,719,2002,0.641,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,13,Protected,Por_Pro,9,A,518,1424,0.636,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,13,Protected,Por_Pro,10,A,480,1304,0.632,32.188,267,44.78172727,0,0
Porites,8092019,12,32,Control_F,14,Exposed,Por_Exp,1,B,638,1946,0.672,32.188,267,50.899,0,0
Porites,8092019,12,32,Control_F,14,Exposed,Por_Exp,2,B,737,1933,0.619,32.188,267,50.899,0,0
Porites,8092019,12,32,Control_F,14,Exposed,Por_Exp,3,B,626,1724,0.637,32.188,267,50.899,0,0
Porites,8092019,12,32,Control_F,14,Exposed,Por_Exp,4,B,631,1760,0.641,32.188,267,50.899,0,0
Porites,8092019,12,32,Control_F,14,Exposed,Por_Exp,5,B,533,1489,0.642,32.188,267,50.899,0,0
Porites,8092019,12,32,Control_F,14,Protected,Por_Pro,6,B,694,1906,0.636,32.188,267,50.899,0,0
Porites,8092019,12,32,Control_F,14,Protected,Por_Pro,7,B,562,1414,0.603,32.188,267,50.899,0,0
Porites,8092019,12,32,Control_F,14,Protected,Por_Pro,8,B,532,1467,0.637,32.188,267,50.899,0,0
Porites,8092019,12,32,Control_F,14,Protected,Por_Pro,9,B,590,1619,0.636,32.188,267,50.899,0,0
Porites,8092019,12,32,Control_F,14,Protected,Por_Pro,10,B,525,1437,0.635,32.188,267,50.899,0,0
Porites,8102019,13,32,Control_F,13,Exposed,Por_Exp,1,A,873,2014,0.567,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,13,Exposed,Por_Exp,2,A,694,1677,0.586,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,13,Exposed,Por_Exp,3,A,776,2073,0.626,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,13,Exposed,Por_Exp,4,A,740,1972,0.625,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,13,Exposed,Por_Exp,5,A,565,1572,0.641,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,13,Protected,Por_Pro,6,A,488,1324,0.631,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,13,Protected,Por_Pro,7,A,315,750,0.58,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,13,Protected,Por_Pro,8,A,695,1841,0.622,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,13,Protected,Por_Pro,9,A,467,1198,0.61,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,13,Protected,Por_Pro,10,A,281,715,0.607,32.188,291,49.20872727,0,0
Porites,8102019,13,32,Control_F,14,Exposed,Por_Exp,1,B,617,1954,0.684,32.188,291,55.41958333,0,0
Porites,8102019,13,32,Control_F,14,Exposed,Por_Exp,2,B,683,1814,0.623,32.188,291,55.41958333,0,0
Porites,8102019,13,32,Control_F,14,Exposed,Por_Exp,3,B,595,1540,0.614,32.188,291,55.41958333,0,0
Porites,8102019,13,32,Control_F,14,Exposed,Por_Exp,4,B,578,1573,0.633,32.188,291,55.41958333,0,0
Porites,8102019,13,32,Control_F,14,Exposed,Por_Exp,5,B,485,1306,0.629,32.188,291,55.41958333,0,0
Porites,8102019,13,32,Control_F,14,Protected,Por_Pro,6,B,693,1795,0.614,32.188,291,55.41958333,0,0
Porites,8102019,13,32,Control_F,14,Protected,Por_Pro,7,B,713,1867,0.618,32.188,291,55.41958333,0,0
Porites,8102019,13,32,Control_F,14,Protected,Por_Pro,8,B,549,1452,0.622,32.188,291,55.41958333,0,0
Porites,8102019,13,32,Control_F,14,Protected,Por_Pro,9,B,663,1805,0.633,32.188,291,55.41958333,0,0
Porites,8102019,13,32,Control_F,14,Protected,Por_Pro,10,B,583,1594,0.634,32.188,291,55.41958333,0,0
Porites,8112019,14,32,Control_F,13,Exposed,Por_Exp,1,A,684,2030,0.663,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,13,Exposed,Por_Exp,2,A,782,1905,0.59,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,13,Exposed,Por_Exp,3,A,800,2163,0.63,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,13,Exposed,Por_Exp,4,A,774,1900,0.593,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,13,Exposed,Por_Exp,5,A,617,1692,0.635,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,13,Protected,Por_Pro,6,A,619,1717,0.639,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,13,Protected,Por_Pro,7,A,665,1761,0.622,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,13,Protected,Por_Pro,8,A,588,1573,0.626,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,13,Protected,Por_Pro,9,A,320,792,0.596,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,13,Protected,Por_Pro,10,A,503,1299,0.613,32.188,315,53.47422727,0,0
Porites,8112019,14,32,Control_F,14,Exposed,Por_Exp,1,B,620,1914,0.676,32.188,315,59.94875,0,0
Porites,8112019,14,32,Control_F,14,Exposed,Por_Exp,2,B,553,1425,0.612,32.188,315,59.94875,0,0
Porites,8112019,14,32,Control_F,14,Exposed,Por_Exp,3,B,617,1685,0.634,32.188,315,59.94875,0,0
Porites,8112019,14,32,Control_F,14,Exposed,Por_Exp,4,B,672,1792,0.625,32.188,315,59.94875,0,0
Porites,8112019,14,32,Control_F,14,Exposed,Por_Exp,5,B,679,1856,0.634,32.188,315,59.94875,0,0
Porites,8112019,14,32,Control_F,14,Protected,Por_Pro,6,B,715,1929,0.629,32.188,315,59.94875,0,0
Porites,8112019,14,32,Control_F,14,Protected,Por_Pro,7,B,392,780,0.497,32.188,315,59.94875,0,0
Porites,8112019,14,32,Control_F,14,Protected,Por_Pro,8,B,610,1522,0.599,32.188,315,59.94875,0,0
Porites,8112019,14,32,Control_F,14,Protected,Por_Pro,9,B,717,1966,0.635,32.188,315,59.94875,0,0
Porites,8112019,14,32,Control_F,14,Protected,Por_Pro,10,B,593,1547,0.617,32.188,315,59.94875,0,0
